Vârdformu skaits:	1144
Vârdlietojumu skaits:	3240
	
	
189	irr
115	un
68	wiò§ch
62	tee
51	to
44	ka`
44	tas
43	ne
41	ka
37	tu
34	ar
33	kas
32	kungs
31	no
29	ta
29	wiòòas
27	manni
25	es
25	úawu
25	tahs
23	mehs
23	pahr
23	teem
23	wiòòu
21	us
20	jo
20	tohs
19	eúúi
19	mannu
17	wiòòa
16	muhúu
15	eekúch
15	ko
15	mannas
15	úawas
14	pee
14	zianas
13	kad
13	kunga
12	dehï
11	manna
11	meitas
11	mums
11	prett
10	ak
10	eúúam
10	par
10	semmes
10	ta`
10	tad
10	tewi
10	weenu
10	wiòòo
10	wiúúi
9	bet
9	ïau§chu
9	lizzis
9	man
9	muhs
9	muhúas
9	rohku
9	tapehz
9	zaur
8	§tarp
8	darrijs
8	itt
8	nu
8	tawu
7	bij
7	deena^
7	eelahm
7	eúmu
7	laid
7	mannim
7	tik
7	uhs
7	weena
7	wiúúu
6	behdas
6	bija
6	deenu
6	duúmibas
6	galwu
6	mannus
6	meita
6	preekúch
6	úirds
6	wiòòai
5	1
5	appakúch
5	dwehúeli
5	eenaidneeki
5	eenaidneeks
5	gallam
5	ir
5	jumprawas
5	neka`
5	nokawis
5	pa
5	pagaòeem
5	pehz
5	rohkas
5	úakka
5	úaud§ejs
5	tappe
5	warru
4	aprihjis
4	azz
4	azzis
4	barribu
4	behrnus
4	bes
4	buhs
4	deews
4	eepreezinataja
4	gals
4	grehkeem
4	jeremijus
4	jeru§alemes
4	juhda
4	ïaudis
4	nahk
4	newa
4	newaid
4	neweens
4	pilsúahta
4	rohkahm
4	úawo
4	úawus
4	úirdi
4	tai
4	tam
4	tappuúchi
4	tappuúi
4	teeúu
4	tekk
4	tew
4	wairs
4	wiúúas
4	wiúúeem
4	wiúúus
4	zauru
3	apbehdinajs
3	at§pird§inaht
3	atkahpjeetees
3	atkaï
3	atmettis
3	atpakkaï
3	atrohd
3	badda
3	bahr§ibas
3	behrniòi
3	debbes
3	deenas
3	dohmas
3	duúmibu
3	dwehúeles
3	eenaidneekeem
3	eet
3	etc
3	gann
3	grehku
3	gribbetu
3	irraid
3	jaunekïi
3	jelle
3	jeru§aleme
3	leelas
3	lihd§
3	ïohti
3	mai§i
3	maitajs
3	meitu
3	muhri
3	mutti
3	nakti^
3	no§eegumu
3	noúir§chu
3	notizzis
3	pamir§t
3	pawehlejs
3	peelihp
3	peeúauzu
3	preekúcha^
3	prettineeki
3	red§ejs
3	úahpes
3	stiprumus
3	tahm
3	tai^
3	tawa^
3	tawas
3	tawi
3	taws
3	tukúneúi^
3	ugguni
3	uhdens
3	wahrdu
3	warreja
3	widdu^
3	wiòòam
3	zeetuma^
2	19
2	20
2	21
2	ahda
2	aismir§t
2	aismuhrejs
2	ap§kaitees
2	apbehdina
2	apkahrt
2	apklahjis
2	arri
2	arrid§an
2	aúúaras
2	aúúini
2	atpleúch
2	bahr§ibu
2	bahrgas
2	balkúni
2	bedre^
2	behdu
2	behrni
2	d§eeúmiòa
2	d§ihwibu
2	d§innuúchi
2	d§ird
2	darra
2	darri
2	daud§
2	deewu
2	dwehúele
2	dwehúelei
2	eebr
2	eedoma
2	eekúchas
2	eelu
2	eenaidneekus
2	gaidijam
2	gau§chi
2	ìihmis
2	grehkus
2	gribbi
2	gribbu
2	gºuhtumu
2	gull
2	i§rae#ïa
2	isgah§is
2	islai§ch
2	isúauzis
2	jaunekïus
2	jeb
2	jehkabu
2	jepúchu
2	juhs
2	kahda
2	kahdu
2	kahjahm
2	kaklu
2	kam
2	kamehr
2	íehniò§ch
2	kluúúu
2	kur
2	kurne
2	labbi
2	labbu
2	labbums
2	labs
2	ïaudim
2	leela
2	leeli=kungi
2	leetahm
2	lihd§i
2	lihd§inaht
2	luhko
2	makúu
2	malkas
2	manno
2	mans
2	muh§chigi
2	muhúo
2	namma
2	neds
2	neewaúchanu
2	negohda^
2	no§chehlo
2	no§eegums
2	nokauti
2	nopuhúchahs
2	peeminni
2	pilsúahts
2	poh§ta^
2	praweeúchi
2	pree§teºi
2	prettineeks
2	prettineeku
2	prettiturrejúees
2	raggu
2	raugajt
2	red§ejúchi
2	red§i
2	úahrnaiòa
2	úajukkuúchas
2	úatreekúchana
2	úatreekúchanas
2	úatreezis
2	úawahm
2	úazzihts
2	úazziju
2	úchahm
2	schehla§tibu
2	schulti
2	úeewa
2	úeh§ch
2	selts
2	úezzen
2	úluddinajúchi
2	sohbiòa
2	úohdibu
2	stohpu
2	úwehdeenas
2	úwehta^
2	úwehtku
2	úwilpe
2	tadehï
2	tappis
2	tatúchu
2	tawa
2	teeúa
2	tewim
2	tohp
2	tomehr
2	turreti
2	tuwu
2	uhdeni
2	wahrtim
