Vârdformu skaits:	8013
Vârdlietojumu skaits:	49458


1889	und
1180	ka
1139	to
1045	nhe
844	gir
774	taß
751	no
676	wings
593	tee
579	ar
445	bett
429	tu
428	unnd
404	by
381	py
340	par
311	töw
308	eß
307	teem
284	us
279	tad
278	kaß
272	mums
265	mann
264	tha
264	winju
263	deewa
256	buhß
256	kad
232	úawu
228	ko
223	mehß
217	úacka
215	chri§tus
213	deews
210	winjam
209	tam
207	tahß
195	nu
192	winja
180	je§us
173	kungs
164	tohß
159	je§u
146	juhß
142	e§úi
138	je§um
125	deewu
123	ai§to
123	attkal
122	tick
121	kattri
120	weens
118	irr
118	úatzija
111	tah
110	pehtz
108	buhtu
107	dauds
107	preek§ch
107	wehl
106	dehï
106	wahrdu
104	arrid§an
104	tawu
103	warr
97	chri§ti
97	ghräkeem
97	patz
97	úirrds
97	ta
94	zillwähx
92	äßmu
92	jums
92	katters
90	kunghu
87	tomähr
86	eek§chan
81	ghann
79	manns
79	úcho
77	muh§úo
77	wi§úi
76	kahdu
76	tapehtz
76	wi§úeem
74	arri
74	ghräkus
73	dähls
72	pilatus
72	weenu
71	úawas
70	ja
70	úöw
69	ghribb
68	chri§tum
68	úcheitan
67	zaur
64	ä§úohtz
64	kru§tu
62	darra
61	darriet
61	kungha
61	úchiß
60	kattru
60	nahwes
60	wi§úu
59	ä§úam
59	a§úinis
59	chri§to
59	ïaudis
58	kurr
58	úatziet
57	mohkas
57	red§i
56	o
55	warrätu
54	konings
54	úirrdi
53	beß
53	darrijis
53	ghräko
52	kahds
52	wiß
51	ghribbu
51	tähws
50	jaw
50	jeb
50	juddi
50	pehteris
50	prett
50	tahdu
50	ween
49	kungham
48	úawa`
47	eet
47	itt
46	nei
46	turr
46	wi§úas
45	ghräki
45	úaweem
45	zillwäku
44	draugs
44	ock
43	buht
43	draughi
43	wahrds
42	kïuh§t
42	labb
42	úatzidams
42	tadehï
42	weeta`
41	kïuht
41	mahza
41	mannu
40	kru§ta`
40	manna
39	alla§ch
39	nheneeka
39	nomirris
39	red§eht
38	ghribbätu
38	ihten
38	ïohte
38	muh§úu
