Vârdformu skaits:	8521
Vârdlietojumu skaits:	49458


1744	und
1138	ka
1051	to
980	nhe
839	gir
719	no
672	taß
558	ar
512	tee
437	Wings
403	by
399	unnd
397	tu
370	py
332	par
307	töw
305	teem
277	us
261	Deewa
258	mann
257	mums
250	buhß
249	tha
239	wings
236	bett
231	úawu
225	eß
212	Deews
212	kaß
212	úacka
212	tad
206	Bett
199	tam
197	tahß
196	mehß
188	kad
179	JE§us
177	Chri§tus
175	ko
174	winju
164	Kungs
161	nu
157	JE§u
157	winja
156	tohß
156	winjam
141	Vnd
134	JE§um
126	juhß
125	Deewu
123	e§úi
119	attkal
119	kattri
119	tick
118	úatzija
117	weens
114	irr
106	dehï
105	buhtu
105	dauds
105	Wahrdu
104	arrid§an
104	wehl
103	warr
102	preek§ch
102	tawu
100	Taß
97	Úirrds
96	Ghräkeem
96	patz
94	Zillwähx
93	pehtz
92	äßmu
90	Kunghu
90	Winju
89	katters
88	ta
87	jums
87	To
86	tah
83	Eß
80	eek§chan
80	Tee
78	Chri§ti
77	ai§to
75	muh§úo
74	arri
74	ghann
74	Ghräkus
74	wi§úeem
73	kahdu
72	Dähls
72	Pilatus
71	úawas
70	úcho
70	tomähr
70	weenu
70	wi§úi
69	úöw
67	ghribb
66	Kaß
66	Tad
65	Nhe
64	ä§úohtz
64	Kad
64	Kru§tu
63	zaur
62	darra
61	darriet
61	Kungha
60	Nahwes
59	ä§úam
59	A§úinis
59	wi§úu
58	Chri§tum
58	Ïaudis
58	úatziet
57	manns
57	Mohkas
57	úcheitan
56	kattru
56	O
55	warrätu
54	Úirrdi
54	Winjam
53	darrijis
53	Ko
53	Konings
52	kurr
51	beß
51	ghribbu
51	Tähws
50	Chri§to
50	Juddi
50	kahds
50	Pehteris
50	ween
49	jaw
49	Kungham
49	prett
49	tahdu
48	úawa`
47	itt
47	jeb
46	Ai§to
46	tapehtz
46	wiß
45	eet
45	Ghräki
45	úaweem
45	Zillwäku
44	Draugs
44	Ghräko
44	nei
44	wi§úas
43	buht
43	Draughi
43	turr
42	kïuh§t
42	úatzidams
42	Wahrds
41	Ka
