Vârdformu skaits:	2912
Vârdlietojumu skaits:	9629


449	un
261	to
196	irr
195	kas
195	tee
163	ne
162	Jo
155	ta
134	no
131	ka
120	tas
111	ar
97	teem
94	tahs
85	tohs
70	ka`
70	par
67	wiòòu
63	tu
63	zaur
58	Bet
57	eekúch
54	kad
53	bija
53	Un
53	wiòòa
52	pahr
52	pee
52	tohp
49	jo
47	wiò§ch
44	tad
43	bet
40	jeb
40	weenu
39	bij
39	tappe
39	us
38	arri
38	ko
35	es
34	weena
33	Deewa
31	pehz
30	weens
27	buhs
27	neds
25	wiòòas
22	eúúi
22	Leetas
21	wiúúu
20	ta`
20	tahm
19	eúúam
19	mehs
19	taps
18	bes
18	tawu
17	muhúu
17	preekúch
17	úawu
17	Semmes
17	wehl
16	ir
16	Kungs
16	labbi
16	nahk
16	tew
16	1
15	Deews
15	Gudriba
15	Leetahm
15	prett
15	Zilweku
14	arrid§an
14	buhtu
14	Gudribu
14	jepúchu
14	paúchu
13	Darbeem
13	Kunga
13	mums
13	Tee
13	tik
13	warr
13	wiòòam
13	wiòòeem
13	Wiò§ch
12	eúmu
12	kam
12	Ïaudis
12	neka`
12	patt
12	pretti
12	tam
11	darra
11	ja
11	Kad
11	lihd§
11	man
11	Rohku
11	Úohdibu
11	Tadehï
11	tatúchu
11	Ugguns
11	wiúúas
10	darrijs
10	nu
10	pats
10	úcho
10	úohditi
10	Ta
10	tapehz
10	tawus
10	wiòòi
9	Blehdibas
9	eet
9	Es
9	juhs
9	kur
9	Leetu
9	padarra
9	úawas
9	Spehku
9	§tarp
9	taptu
9	tewi
9	warreja
9	ween
9	wiúúai
9	wiúúeem
8	atkaï
8	Behrneem
8	Behrni
8	Besdeewigee
8	buht
8	Deewu
8	Dwehúeles
8	Gudribas
8	labbu
8	mohziti
8	neneeka
8	Úapraúchana
8	Tad
8	tawa
8	tawas
8	tur
8	wairak
8	Zerriba
7	Behdahm
7	Darbu
7	Darbus
7	daud§
7	Deeweem
7	Gallu
7	gann
7	Jeb
7	klahtu
7	Ïaudim
7	leelu
7	mihle
7	Nahwi
7	nekahda
7	Taiúno
7	taweem
7	turr
7	Uhdens
7	wiúúahm
7	Zeïïu
7	Zilweks
7	zitti
6	D§ihwibas
6	Dwehúeli
6	Gals
6	Gars
6	Grehkeem
6	jums
6	Laiku
6	manni
6	muhs
6	nahze
6	Nakts
6	noh§t
6	parei§i
6	patti
6	Prahtu
6	red§eja
6	Rohkahm
6	úcheem
6	úchi
6	úchohs
6	Semme
6	§inna
6	Úwehteem
6	tahda
6	tahdu
6	tai
6	Taiúnibu
6	Taiúnu
6	taws
6	Warra
6	Warru
6	wiús
6	wiúúi
6	wiúúus
6	Zeïïeem
6	zittu
5	ak
5	Azzim
5	Barribu
5	Behrnus
5	Besdeewigu
5	BEt
5	bohja^
5	Dabbas
5	d§ihwo
5	D§ihwoúchanas
5	D§ihwoúchanu
5	Dwehúelehm
5	gahda
5	Gohdibas
5	irraid
5	is
5	itt
5	Ka
5	Kas
5	Laika^
5	ïaunu
5	Ïau§chu
5	Lehnibu
5	likke
5	Mehs
5	nomirris
5	Padohmu
5	paleek
5	Paúaule
5	Paúaules
5	paúchi
5	pataiúijs
5	red§
5	úawa^
5	úchee
5	Úchi
5	úchihs
