Vârdformu skaits:	12972
Vârdlietojumu skaits:	99649


3136	und
2310	to
2172	ka
1984	nhe
1979	gir
1834	taß
1348	no
1136	unnd
958	töw
956	tu
885	ar
872	buhß
863	Wings
845	Deews
824	mums
814	tee
748	tad
720	Deewa
601	us
600	tha
586	py
583	úawu
573	par
548	kaß
533	tam
526	úacka
503	JE§us
494	bett
481	arrid§an
446	kad
437	Deewu
430	by
410	ko
405	tahß
403	tohß
388	mehß
384	Chri§tus
382	teem
365	Kungs
362	ta
315	Wahrdu
309	juhß
306	eek§chan
306	tawu
301	nu
299	mann
290	Vnd
290	wings
286	winja
274	kattri
268	Bett
267	irr
266	weens
265	jums
259	Ai§to
259	teems
258	eß
256	Taß
249	Úirrds
244	Deewam
226	pehtz
216	Zillwähx
215	tick
214	ai§to
212	mahza
205	ghribb
202	úöw
200	e§úi
196	zaur
193	katters
188	úwähtz
181	Eß
179	patz
178	weenu
178	wehl
177	darriet
174	Tähws
173	preek§ch
171	warr
170	winjam
169	úatzija
168	jeb
164	ja
163	attkal
163	úcho
162	darra
162	dauds
162	wi§úu
161	To
156	Nhe
152	Kunghu
152	tohp
148	JE§um
146	äßmu
143	O
142	wi§úas
141	Kad
140	Konings
140	Ïaudis
137	Apu§tuls
136	Draugs
136	Úirrdi
132	dohd
130	ween
129	Kunngs
129	Tapehtz
127	Kaß
124	muh§úo
123	buhtu
122	buht
121	Schäla§tibu
119	kattru
118	ghann
118	prett
118	úawa`
117	JE§u
115	ä§úam
115	labb
113	Dähls
113	Ghräkus
113	wiß
112	úcheitan
111	úatziet
111	úawas
110	arr
110	dehï
110	leelu
109	Ka
108	Chri§tum
104	Ja
104	Tee
101	Pahwils
100	labbu
100	parei§e
99	Prahtu
99	taws
99	Wahrds
97	Manns
96	tomähr
95	laid
95	turr
94	Amen
94	tawa
93	winju
92	úwähtu
91	wi§úi
90	beß
89	ghribbätu
89	Zillwäku
88	ihten
88	Tuwaku
87	warrätu
86	Debbe§úies
86	Ghräkeem
86	mehs
85	úaweem
83	kattra
82	nahk
82	nahkt
80	Draughi
79	d§iewo
79	kahds
79	labbe
79	manns
79	wi§úeem
78	alla§ch
78	eet
78	úchiß
78	tahdu
76	e§úeeta
76	§chehliegs
75	Leetas
75	§inna
75	tapehtz
75	Vnnd
74	Ewangeli§ts
74	Kungha
74	lieds
74	muh§úu
73	úawus
72	Bährns
72	doht
72	nei
72	Tha
72	Weeta`
71	Chri§ti
71	darrijis
71	Rohkas
70	muh§chighe
70	peedärr
70	wi§úeems
69	dehwis
69	Ïaudeem
69	wairahk
69	winjo
68	Dählu
68	úchinny
67	d§iewoht
67	räds
67	runna
67	Winju
66	Ghräko
66	kahdu
66	tawas
65	Semmes
65	warri
64	Deena`
64	úatzidams
64	taggad
62	Darrbu
62	jeb§che
62	tapt
62	zittu
61	jo
61	Kunnghu
61	muh§cham
61	Pa§úauleh
61	tadehï
61	wi§úus
60	ghribbu
60	tai
60	Zillwäkam
59	Chri§to
59	Dawids
59	Tad
58	mannu
58	Pa§úaules
58	tappa
57	Gharru
57	§tahw
57	Tähwu
57	Töw
56	kam
56	leek
56	luhds
56	nheneeka
56	pa§úchu
56	Schäla§tibas
56	warram
56	Winjam
55	Baußlu
55	jaw
55	labpraht
55	tawam
55	Winja
54	darri
54	Ghräkeems
53	ghribbam
53	Ko
53	Kungham
53	muh§chighu
53	pa§§chu
53	úacku
53	úwähti
52	kurr
52	Mahzibu
52	Mais
52	mieïo
52	rahda
52	tawus
52	Zeïïu
51	Ewangelio
51	ghribbi
51	nahze
51	Tee§úu
50	Dawid
50	Ghräki
50	Ghramata`
50	Mee§úas
50	tawa`
50	weena
49	nahx
49	Nhelaim
49	pa
49	§chähl
49	tickai
49	Zillwäkeem
48	Ba§niza`
48	ick=kattram
48	waijagha
47	Bährni
47	d§irrdeht
47	ghribbeja
47	mahziteeß
47	neds
47	red§eht
47	Titzibu
47	tudeïï
46	dohma
46	leelas
46	Namma`
46	ohtru
46	Úchiß
46	Wahrdi
46	Zillwäka
45	Atzis
45	kur
45	§innaht
45	taps
44	kahda
44	leels
44	reis
44	§kann
44	währa`
43	attkall
43	auk§cham
43	Gharrs
43	Mutt
43	Tu
42	Bährnu
42	Däbbä§úo
42	M
42	muh§úas
42	noh§t
42	Red§i
42	tahds
41	bijis
41	dabbuit
41	Elles
41	ghribbädams
41	klaht
41	kïuh§t
41	Úeewa
40	buhdams
40	ghaja
40	itt
40	JESVS
40	Mahte
40	Manntu
40	Nu
40	preek§chan
40	Rohku
40	úchahß
39	Ewangelium
39	juh§úo
39	Mehß
39	Semm
39	Spähku
39	turreteeß
38	Debbe§úieß
38	Ewangeliums
38	Juhß
38	Koninju
38	No
38	pirrmahk
38	un~
37	D
37	darrija
37	Debbeß
37	kapehtz
37	Ïaudeems
37	patteeß
37	preek§cha
37	úaweems
37	Úwähtu
37	wairs
37	zeek
36	Deenu
36	Dweh§úel
36	Ghohdu
36	juh§úa`
36	leela
36	turreht
36	Wahrdus
35	Ar
35	Au§úis
35	Bährnus
35	Dahwanu
35	illghe
35	ïohte
35	manna
35	Prahtz
35	Ta
35	Zillwäki
34	ä§úohtz
34	A§úini
34	baggahtz
34	D§iewoúchanu
34	Kallps
34	kïua
34	Laika`
34	Leetu
34	mahziet
34	nabbags
34	Ock
34	úawam
34	Syrachs
33	dibben
33	diwi
33	kattras
33	labbs
33	Mee§úu
33	palleek
33	peedoht
33	runnaht
33	§chehlighu
33	úchim
33	warreja
33	weena`
32	brie§cham
32	Däbbä§úu
32	Deenas
32	Ghalldu
32	Leeta
32	Meeru
32	mieïoht
32	úacki
32	úawa
32	titz
32	Wiers
31	ih§tänu
31	Laikohß
31	Nhelaimeh
31	Schäla§tiba
31	tahda
31	titzeht
31	Tuwakam
31	Walloda`
31	Wall§tibu
30	Bähdas
30	Dweh§úeles
30	Enghels
30	Jeru§alem
30	luhkt
30	palied§eht
30	peedohd
30	Proweetu
30	§tah§ta
30	Tadehï
30	Tähwa
30	zitti
29	apraxta
29	Bährneem
29	Dweh§úele
29	Ghodu
29	Kallpu
29	Maria
29	Nhelaime
29	pawehlejis
29	Rohka
29	Úeewu
29	weenam
28	aran
28	Darrbs
28	da§che
28	Debbe§úo
28	d§irrd
28	ick=kattris
28	Jahnis
28	nahzis
28	pirrms
28	Úirrdy
28	tadu
28	Wahrdeems
28	Wari§eeºi
28	wirß
27	Engheli
27	ey
27	Jhten
27	kallpoht
27	leetas
27	Mahzetaju
27	muh§chighas
27	noteek
27	Pa§úaul
27	§tarrpa`
27	tahdas
27	tanny
27	titzi
27	Titzibas
26	dries
26	kamähr
26	leekahß
26	Lucas
26	mirrt
26	nopellnijis
26	red§eja
26	Úchee
26	Semme
26	Tähwam
26	tawi
26	Wahrdeem
26	zeeni
26	Zillwäkus
25	apkahrt
25	da§§ch
25	ghohdighe
25	kattrus
25	licka
25	Manni
25	mirr§t
25	Nahwu
25	nokaut
25	rei§as
25	úcheem
25	trieß
25	Wieru
25	zittade
25	zittus
25	zittz
24	dabbu
24	darrijuúchi
24	Koninja
24	Mai§es
24	Nammu
24	Rohka`
24	Semmeh
24	Vgguni
24	Wahrda`
24	winjai
23	Da§§ch
23	Ghribbi
23	ickdeenas
23	Je§us
23	JESV
23	juh§úu
23	kadu
23	Kapehtz
23	kattreem
23	klau§úiet
23	Lauku
23	Pehteris
23	pillu
23	red§i
23	úchee
23	úwähta
23	Taißnibas
23	Waighu
23	Wee§úis
22	d§irrdi
22	eh§t
22	Gir
22	jemm
22	klahjahß
22	Kohku
22	Kunngham
22	labbus
22	Mahzetais
22	MJeïi
22	pateitz
22	patiek
22	preezajahß
22	Proweets
22	Zillwäkeems
22	zittam
21	arrieg
21	dohß
21	d§irrdeja
21	es
21	ick=kattru
21	ih§täns
21	Jo
21	Mann
21	Mo§es
21	muh§úa
21	Pa§tara`
21	Pils
21	§inni
21	§tahweht
21	úwähtus
21	Úwähtz
21	teeúcham
21	Titziba
21	Wall§tiba`
20	Dählam
20	Darrbeems
20	dehwe
20	ghau§che
20	Ghohds
20	Kallnu
20	kallpo
20	kïuhß
20	lai
20	Laix
20	la§úam
20	Mohkas
20	Negg
20	Preeku
20	räd§ädams
20	raxta
20	úatzieß
20	§innaja
20	Úirrdes
20	Úohdu
20	Taißniba
20	taißnis
20	teitz
20	tomehr
20	Vgguny
20	Vhdeni
20	Wall§tibas
20	wi§úur
19	adbilldeja
19	apdohma
19	apúuhds
19	Atzeem
19	Bährneems
19	Brahli
19	d§irrdam
19	Dußmibu
19	Laiku
19	leela`
19	luhd§e
19	Mahzetaji
19	muh§úeems
19	Namms
19	näß
19	Parradu
19	Pili
19	Úaim
19	§chehlighe
19	§cheitan
19	úchurr
19	úohdiet
19	úohla
19	tahm
19	taptu
19	wellte
18	adbilldeht
18	alla§chien
18	bähda
18	Ba§niza
18	bie§tahß
18	daúch
18	Dawida
18	Deena
18	d§iewojam
18	Ghaddus
18	ghull
18	Kaunu
18	klau§úa
18	Koninjam
18	labbahk
18	Ïautinji
18	Mahtes
18	manni
18	Mehl
18	Muh§úo
18	muh§úus
18	nabbaghu
18	Nahwe
18	Paddomu
18	palieds
18	peedohti
18	Pehtz
18	Pe§titais
18	raddijis
18	runnaja
18	S
18	úackoht
18	úatzietz
18	úatzijis
18	úchodeen
18	teitan
18	waiza
18	Wari§eers
18	Zillwehx
17	att§iet
17	baggatu
17	biju§úi
17	Brienumus
17	darrijiß
17	Debbe§úes
17	D§iewoúchanas
17	Eli§abeth
17	ghribbahß
17	Juddi
17	Kahjas
17	Ïau§cho
17	Lied§ibu
17	Mahzekïeem
17	man
17	muh§úam
17	Nabbaghu
17	Nahwes
17	notickahß
17	Pahtarus
17	palickt
17	Patteeß
17	pawehï
17	Peedohúchanu
17	Py
17	raxtietz
17	Red§eeta
17	Úaime
17	úcheit
17	úchinnieß
17	§cho
17	úeh§ch
17	úirrdighe
17	Úohdibu
17	§tarrp
17	tahïe
17	teekams
17	teeß
17	tohpam
17	Wällam
17	Wälls
17	wä§úälu
17	weenighu
17	Weens
17	wi§úa
17	Zacharias
17	Zeek
17	zellt
16	aizena
16	Baußlus
16	Dähla
16	deena`
16	Deenahß
16	Engeli
16	E§aias
16	jämm
16	jauns
16	Kallpi
16	Kallpus
16	kattram
16	Kungheem
16	Kunngha
16	Lazarus
16	leeli
16	lix
16	luhd§am
16	Mahzetajeem
16	mielighe
16	Pa§úaule
16	pilla
16	úackam
16	úautz
16	úchinnies
