Vârdformu skaits:	12095
15	wällu
15	warru
15	willtigheem
14	a§úaras
14	abraham
14	attra§úi
14	attraitne
14	augïus
14	auxtu
14	ba§nizas
14	beßdeewigheem
14	d§iewibas
14	da§cha
14	da§chu
14	ehde
14	engheïi
14	jembt
14	juh§úas
14	kallpeem
14	klau§úiteeß
14	kohx
14	labba
14	labbi
14	naudu
14	nomanniet
14	noticka
14	pa§ie§t
14	pallied§eht
14	peeluhkt
14	preezighu
14	räd§am
14	úaimneex
14	úarrghajeeß
14	úatzies
14	úchie
14	úwähts
14	tappis
14	taweems
14	tuwe
14	ugguns
14	usjämm
14	wä§úäls
14	wari§eeri
13	§kaidre
13	§tahweja
13	§tippre
13	ammatu
13	atzeems
13	ballxni
13	beßdeewighu
13	bie§teeß
13	bijiß
13	bijuúchi
13	d§iewiba
13	d§irrdaht
13	darrbeem
13	debbe§úu
13	drehbes
13	ghohdiegs
13	ghramata
13	krahßnu
13	kritta
13	labbeem
13	lähte
13	laizighe
13	leelijahß
13	lohps
13	mahzi
13	mahziba
13	mannas
13	meckleh
13	mee§úahß
13	mielä§tiba
13	muh§úeem
13	nabbagha
13	ne§t
13	neeka
13	nhelaimes
13	nhewe§úeli
13	ohtris
13	pa§§chi
13	pa§úcham
13	pallieds
13	papreek§che
13	pe§titaju
13	prahta`
13	preex
13	siemes
13	úuhtijis
13	úwehdeena`
13	taißne
13	tas
13	wallda
13	way
13	weeniegs
13	wi§úewalldiegs
13	wieri
13	willtu
13	winja`
13	zillwäko
13	zitta`
12	§chälojahß
12	§chkie§te
12	§emmeh
12	§taigha
12	ap
12	att§tahteeß
12	baußliß
12	blehdibu
12	briedi
12	d§iewo§chanu
12	d§iewojis
12	deewabijataji
12	diwipadeßmitt
12	dohmaht
12	dohtz
12	dußmiegs
12	dußmo
12	e
12	e§aia
12	ee=eet
12	ghramatu
12	ghribbädami
12	ghruhtu
12	ghulleja
12	ihs
12	job
12	kahrta`
12	kru§ta
12	kungheems
12	labbas
12	laulibas
12	leelo
12	litzis
12	mahjahß
12	mahtei
12	mahzija
12	mattheus
12	meckleht
12	meita
12	nabbagheem
12	nabbaghi
12	nahtz
12	noghaja
12	nomirris
12	pa§§cha`
12	pa§úchi
12	pa§taru
12	pattee§úe
12	peedoúchanu
12	peeluhds
12	prettie
12	prohjam
12	projam
12	proweetes
12	raddu
12	úatzidami
12	tahdus
12	tahs
12	taißnu
12	teekam
12	tre§úcha`
12	turrahß
12	turreeß
12	wainas
12	winjas
12	zeetuma`
12	zehlehß
11	ab§chälojahß
11	abdohmaht
11	ara
11	att§tahjeeß
11	baddu
11	bährnam
11	barrghe
11	baußlis
11	beßdeewighi
11	chri§tiets
11	chri§titi
11	d§eed
11	d§iewohß
11	d§iewoja
11	d§iews
11	d§irrdejuúchi
11	da§cham
11	dahrghu
11	dahwana
11	dahwanas
11	daniel
11	dohdeeß
11	draud§e
11	ghada
11	ghodighe
11	ghohda`
11	ghrezeneekus
11	ghribbaht
11	j
11	jehme
11	juhri
11	kahju
11	kas
11	klehpy
11	kunngheems
11	la§úiet
11	labbeems
11	leezibu
11	lickt
11	luhk§chanu
11	mähms
11	maht
11	mas
11	maxaht
11	muh§cha`
11	muh§úa`
11	nabbaghus
11	nhewe§úels
11	pa=wehlejis
11	pallid§eht
11	pallighu
11	patick
11	peeúuhta
11	peewillt
11	pillam
11	úarrgha
11	úchi
11	spähx
11	úwehtz
11	tieúche
11	titzighu
11	turrais
11	usrunna
11	wädd
11	wahrdam
11	wi§úahm
11	wi§úahß
11	zitteems
10	§chahß
10	§trahdaht
10	ä§úoti
10	ahrenes
10	att§tahjahß
10	atz
10	ba§nizas=kungs
10	ba§nizu
10	chri§te
10	d§eeßma`
10	d§iewu
10	deewabijatajeem
10	dohdeeta
10	dohteeß
10	draughu
10	dußmiba
10	eeß
10	elleh
10	engeïi
10	ghahda
10	ghallwu
10	ghräkohß
10	ghräkojis
10	ghrezeneeki
10	iht
10	ja=darra
10	jeru§alemes
10	juddeems
10	juh§úa
10	juh§úus
10	kah§ahß
10	kahjahm
10	kriet
10	lab=praht
10	labbumu
10	ïaunu
10	leetahm
10	leezeeß
10	lohpus
10	luhd§eeta
10	mahzetajus
10	mahzijis
10	mehle
10	mieïais
10	mieïu
10	muh§chu
10	nahkam
10	nokahwe
10	nomanna
10	nopällnu
10	ohtra
10	pa§§cham
10	pa§úcha`
10	pa§úcheem
10	paleek
10	palied§ehß
10	pallix
10	parahda
10	pateickt
10	patickt
10	patti
10	peed§imbtz
10	pu§úes
10	red§ehß
10	rei§a`
10	úährghu
10	úajembt
10	úawo
10	úcheems
10	úcheh
10	úohdieß
10	stundu
10	úwehti
10	úwehtiet
10	tadas
10	tawai
10	teek
10	tuxne§úy
10	wackar=ehden
10	weenigs
10	weetu
10	wi§úahms
10	zee§t
10	zeeniegs
10	zeeniet
10	zehleeß
10	zerre
10	zitta
10	zuhka
9	§peh
9	§taighaja
9	ab§chälojeeß
9	ackmini
9	aizenaht
9	allghu
9	att§tah
9	attraß
9	awis
9	baggatibu
9	beßdeewigha
9	beßdeewighus
9	blehds
9	chri§titas
9	chri§titeem
9	d§ehren
9	d§errt
9	d§iewo§chanas
9	d§irrdejis
9	dabbujis
9	darram
9	darrie§úi
9	dußmibas
9	eeúahk
9	gha§pa§cha
9	ghallam
9	ghalls
9	ghlabboht
9	girr
9	ih§täne
9	ißghaja
9	jauni
9	juddo
9	juhry
9	kacklu
9	kadas
9	kaººu
9	kattreems
9	kei§eºam
9	kunghus
9	kurrenes
9	labbiba
9	läppo
9	lätzahß
9	ïauns
9	ïautiòi
9	leeku
9	leelahm
9	lickteeß
9	luhkúchanu
9	mahzidams
9	manneem
9	maß
9	mee§úa
9	mett
9	mirroòeem
9	muh§chiegs
9	muh§chigha
9	muh§cho
9	muiteneeku
9	muttes
9	nä§úaht
9	nabbagheems
9	nain
9	nhewe§úelibu
9	nicknu
9	nomaxaht
9	notitzis
9	pahr
9	pallied§i
9	pawehleja
9	pawehlejiß
9	pe§tiet
9	peektu
9	plix
9	prahts
9	puß
9	red§ejis
9	ruhktu
9	úahpes
9	úaimneeku
9	sälltu
9	úapra§t
9	úarrghajeteeß
9	úarrghateeß
9	úatai§úitas
9	úawahß
9	úawai
9	semmeß
9	úeptinjas
9	úohds
9	úuhtija
9	úwähtas
9	úwehtietz
9	syrach
9	tawahß
9	titzu
9	uhdens
9	v
9	waina
9	wall§tu
9	waïïa
9	wätzais
9	wee§úibahß
9	widdu
9	zeekahds
9	zick
9	zillwäka=bährns
8	§chkeet
8	§chkie§ts
8	§chkitta
8	§innam
8	§kattahß
8	ab§chäloteeß
8	abrahama
8	ähd
8	ahwis
8	aizenahtz
8	appack§ch
8	apúmei
8	attraut
8	atzi
8	auxtakais
8	baggatighe
8	bähdahm
8	bähg
8	bährna
8	bieteeß
8	brahïi
8	brahlis
8	brehze
8	briedy
8	buhúchana
8	chri§t
8	chri§tita
8	d§eeßmas
8	darriju§chi
8	dohmu
8	drohúchu
8	eenied
8	ehden
8	gharra
8	ghluneja
8	ghrähx
8	ghruhte
8	ghuddris
8	ihpa§úchibas
8	ißpoh§tita
8	jumprawas
8	kallpam
8	kallpeems
8	kaßlabb
8	kaßlabba
8	laiwa`
8	leetahms
8	leetz
8	ma§u
8	mahzahß
8	mannis
8	maxa
8	meerighe
8	mielä§tibas
8	mielo
8	mirrdams
8	mo§en
8	mohkahm
8	nackty
8	ne§úe
8	neddeïa`
8	nheghanntibu
8	nhewe§úelibas
8	nopällna
8	notix
8	pa§§cha
8	pa§uhd
8	pa=wehï
8	paggaòi
8	palied§eja
8	palied§i
8	parrada
8	pawils
8	peedohß
8	preek§cha`
8	proweetam
8	raudi
8	red§ighe
8	reijahß
8	riext
8	sahles
8	úaul
8	úirrdei
8	siwis
8	sohbinu
8	úohda
8	úwähteem
8	taggadien
8	tahdeems
8	tahms
8	tapúi
8	tawo
8	te
8	tierumu
8	titzam
8	wahtes
8	wainu
8	wajagha
8	wall§tiba
8	wari§eeºo
8	warrehß
8	wätza
8	weenas
8	wi§úenadu
8	willtighu
8	zee§ch
8	zeeta
8	zelleeß
8	zitteem
7	§innu
7	§pee§chahß
7	§pehja
7	§taighaht
7	a
7	a§tota`
7	ahr§t
7	aismirr§t
7	aißghrahb
7	ammatz
7	apghräkojahß
7	att§ie§t
7	attpe§tijis
7	attrau
7	auxta
7	auxtahx
7	auxtaka
7	auxte
7	auxteems
7	baººo
7	baußleems
7	baußli
7	beßdeewiegs
7	bruhte
7	d§ännahß
7	d§eedaht
7	d§iewojeeta
7	d§iewoúchana
7	da§ch
7	dabbuis
7	darrbi
7	darridams
7	darriets
7	dohta
7	draud§es
7	drie§ahk
7	dußmas
7	dußmohß
7	dweh§úeleß
7	eedams
7	eeúahka
7	eeúakumu
7	ghaida
7	ghaidiet
7	ghalla`
7	ghanns
7	ghohdighi
7	ghräkoht
7	ghruta
7	ghrute
7	ghulltu
7	ih§tänas
7	ißpoh§tiúchanas
7	jäcobs
7	jesum
7	kahda`
7	kahjahms
7	kahjohp
7	kaiminju
7	kallpojeeta
7	kaßlabban
7	klau§úaita
7	kluh§t
7	krähßlu
7	krahßnas
7	kuººa
7	laizighu
7	laupitaji
7	ïautiòeem
7	leelus
7	lickahß
7	lied§e
7	lohpi
7	lohpu
7	luhko
7	magkeniet
7	mahzetajam
7	mahzijuúchi
7	mai§e
7	mannta
7	mannus
7	marcus
7	mieloht
7	mitteúchanas
7	mu§chighu
7	mutte
7	nackti
7	nahz
7	nammaturrätais
7	neewa
7	nhe§chkie§ts
7	nheparei§e
7	nhetaißni
7	nhewä§úälu
7	nhewe§úeïam
7	no§kummis
7	no§kummuúchu
7	nokautz
7	noluhds
7	nomirra
7	ohtran
7	pa§iet
7	pa§úarghi
7	pa§úaulei
7	pa§úchas
7	pa§úchus
7	pa§tara
7	pahwil
7	paklau§úa
7	palicka
7	palliegs
7	patt
7	pawehl
7	pe§titajam
7	pee=därr
7	peeluhd§e
7	peepillda
7	peepilldiet
7	peewiïï
7	pirms
7	plieteht
7	raddijiß
7	rätte
7	red§eh§úi
7	úähta`
7	úaimneekam
7	salomon
7	úaukti
7	úauktz
7	úcha
7	úchurrp
7	úchy
7	úeptita`
7	siem
7	sirrghu
7	úläppkaws
7	úohditi
7	úohlijis
7	úullainis
7	úunnis
7	tadehl
7	tapps
7	teickteeß
7	teitzahß
7	tickuúche
7	tiers
7	titzeja
7	tohs
7	truhxt
7	tuwaka
7	ugghuni
7	uhdeny
7	usjembt
7	usturreht
7	wai
7	waïïas
7	waïïu
7	warreeta
7	warreh§úi
7	we§úelibu
7	wee§úibas
7	weeta
7	wienu
7	wieram
7	willtighi
7	zeete
7	zellteeß
7	zitts
6	§chkittahß
6	§innadams
6	§innatu
6	§kaita
6	§pähdams
6	§tahwehß
6	§tarpan
6	§tarrpa
6	§tippris
6	a§úinis
6	a§úins
6	ä§úohúchi
6	ä§úoúchi
6	adbild
6	apdohmaht
6	apraudaht
6	atkal
6	att§tahtu
6	attlai§t
6	attmaxahß
6	attmaxaht
6	attra§ti
6	attraddis
6	attraitnes
6	aughumu
6	baggata
6	bahrteeß
6	barriba
6	baußly
6	bie§taht
6	blehdibas
6	brahïam
6	brienojahß
6	buhúchanu
6	d§eedina
6	d§iewojuúchi
6	d§irrdehß
6	dabbujam
6	dahrghe
6	daïïa
6	darru
6	deewus
6	deßmitteems
6	deßmittus
6	dewa
6	dewis
6	dohdam
6	dohmas
6	dohts
6	druwu
6	dweh§úeli
6	ee=úahk
6	engelus
6	engheleem
6	ghaddu
6	ghajis
6	gharri
6	ghodiegs
6	ghräku
6	ghrehkeems
6	ghrehko
6	ghrehkus
6	ghribbohtz
6	ghruh§ch
6	ghruhti
6	ghuddri
6	ickkattriß
6	ihß
6	iß=eet
6	ißdohdahß
6	ißraut
6	ja=eet
6	jauku
6	jauzeeß
6	jebb
6	jegkis
6	juddus
6	juh§úeems
6	jumms
6	kahdi
6	kait
6	kattris
6	kaulus
6	kïuh§ti
6	koninjeems
6	krahßne
6	kruhti
6	kuººu
6	labbahß
6	labbaka
6	laikus
6	läppnis
6	leelahx
6	lehnibu
6	lied§a
6	liet
6	luhd§is
6	luhgdami
6	luhkúchana
6	ma§i
6	mähru
6	mahzekïi
6	mättahß
6	mauzibas
6	mauzibu
6	mecklejeeta
6	meers
6	mei§ters
6	muiteneex
6	n
6	nä§úahß
6	nacktis
6	nahkuúchi
6	nhepattee§úe
6	nhewe§úelu
6	nicodemus
6	nomirruúchu
6	ohters
6	pa§§cheem
6	pahrkahp
6	pahrmahza
6	pahrmätt
6	païauteeß
6	pallickt
6	pateitzibu
6	paturri
6	pe§titaiß
6	peedehwis
6	peekta`
6	peeluhko
6	peewilltz
6	pirrmu
6	pirrxtu
6	plieteúchanas
6	preezajeeß
6	proht
6	proweeteem
6	pullku
6	raddita
6	raud
6	red§eju§chi
6	red§ejuúchi
6	reds
6	rei§u
6	runnadams
6	runnas
6	úackahß
6	úaderreteeß
6	úähtu
6	úaimei
6	sällta
6	salomo
6	úatzietu
6	úaule
6	úawahm
6	úawi
6	úawohß
6	úmahde
6	úoghis
6	úohda=krähßlu
6	stunda
6	úullaini
6	úwähte
6	úwe§úchu
6	täck
6	tahda`
6	taißniba`
6	teizahß
6	the
6	tie§che
6	titzaht
6	tohpu
6	tuhxtoúchi
6	turrehß
6	usluhkoht
6	uslukoht
6	wä§úäla
6	wahrda
6	waizahß
6	wällus
6	warrejis
6	warreta
6	wätzaki
6	wätzu
6	wedde
6	willtigha
6	winjeem
6	wirrß
6	zauru
6	zeeúch
6	zeet
6	zeïï
6	zell§ch
6	zeïïahß
6	zeïïeem
6	zillwähx{zillwehx}
6	zillwäko=bährni
5	§chehligs
5	§cheit
5	§chodeen
5	§kaitiet
5	§tahwi
5	§tarp
5	§tarrpan
5	§teid§ahß
5	§tippru
5	§tradaht
5	§trahdajis
5	ä§äru
5	ä§úo§chi
5	a§úu
5	abdomaht
5	abrahams
5	adbilldehß
5	aißkahrt
5	altari
5	apdomaht
5	appak§chan
5	apraud
5	apraud§iet
5	apu§tuïi
5	att§tah§úi
5	attghree§ees
5	attghree§ehß
5	attlai§ch
5	attlicka
5	attmaxa
5	attpe§tiet
5	attra§t
5	attra§tins
5	augh
5	auxtakaiß
5	auxti
5	bädahß
5	baggatam
5	bähdahms
5	bähdaja
5	bährno
5	barrahß
5	baußla
5	behds
5	behrnu
5	beßdeewighas
5	bet
5	biji
5	bleh§chi
5	bleh§chus
5	brahïeem
5	brähtz
5	bruhdganns
5	buh§úi
5	buhdami
5	buhs
5	burrwi
5	burrwibas
5	butu
5	d§eedenaht
5	d§eedi
5	d§eedinaht
5	d§iewa
5	d§iewoh§úi
5	d§irrdädams
5	d§irrdejiß
5	darraita
5	darrbo
5	darreeta
5	darries
5	dawidu
5	dehl
5	deßmitts
5	dohdahß
5	drauds
5	draugheem
5	durrweem
5	ee=red§eht
5	eek§chanas
5	eek§chas
5	eepreezina
5	engeïeem
5	engels
5	engeïus
5	engheïeem
5	gha§pa§chas
5	ghadajeeta
5	gharra`
5	ghau§úu
5	ghiemi
5	ghlabbo
5	ghlahb
5	ghoda`
5	ghodigha
5	ghodigham
5	ghodighus
5	ghohda
5	ghrahmata`
5	ghräkojam
5	ghramatas
5	ghrehzeneekeems
5	ghrehzeneekus
5	ghrehziegs
5	ghrezeneex
5	ghribbädama
5	ghrutu
5	ghuddriba
5	ick=deenas
5	ickkattris
5	ir
5	iß
5	iß=§teep
5	ißklau§úiet
5	ißniext
5	jacobs
5	jahòa
5	jembteeß
5	jemmeta
5	jericho
5	juda
5	kadehï
5	kahpe
5	kallneem
5	kallpojam
5	karratawahm
5	karrina
5	kauli
5	kauns
5	kautz
5	klau§úaiteeß
5	klau§úijuúchi
5	klu§úe
5	kohpa`
5	krei§úas
5	kru§tu
5	kunngheem
5	kunnghi
5	labbake
5	labbums
5	laulatu
5	ïauna
5	ïauni
5	leekt
5	leelais
5	leelaka
5	leelam
5	leeleems
5	leeliteeß
5	leeta`
5	leetahß
5	lehnibas
5	lehze
5	liexmiba
5	luhd§ohß
5	luhktz
5	ma§eem
5	ma§us
5	mahk
5	mähmam
5	mahzekleem
5	mahzetaiß
5	mahzijeeß
5	mai§iet
5	maita
5	mallas
5	man~
5	mehles
5	mehnes
5	mielä§tibu
5	mieliegs
5	miexta
5	mirris
5	mirroòeems
5	mohkahms
5	muh§chigha`
5	mui§chneex
5	nä§úa
5	nahktu
5	nheghannta
5	nheghantibu
5	nhepatteeß
5	nickna
5	nitzina
5	nitzini
5	nokahwis
5	noladähtz
5	nomirru§úi
5	nopellnijiß
5	noticku§úi
5	pa§§cheems
5	pa§ie§tu
5	pa§úcha
5	pa§udduúchu
5	pahrkahpt
5	paleetz
5	palix
5	parahdi
5	parrada`
5	paticka
5	patix
5	pattees
5	pazeetiegs
5	pe§tijis
5	pehteri
5	pilli
5	pillß
5	pily
5	pirrmais
5	plicku
5	plietneex
5	pohdus
5	preezadameeß
5	prohti
5	pullx
5	puttni
5	raddi
5	radditi
5	rahdiet
5	raudaht
5	raudaja
5	raughaita
5	raxtamahzetajo
5	rohkahm
5	rohko
5	römeºo
