Vârdformu skaits:	4117
Vârdlietojumu skaits:	25902


1368	un
566	irr
554	to
546	tew
508	ne
490	buhs
486	tas
380	no
341	ka
334	ko
315	tu
308	KUNGS
304	kas
288	ta
264	us
251	Un
213	wiò§ch
198	teem
197	Deews
194	ar
190	es
190	wiòòa
190	wiòòu
189	tohs
173	jums
162	juhs
159	taws
145	pee
142	ka`
141	tee
128	tawu
125	par
118	tahs
116	tam
115	KUNGA
114	preekúch
114	tad
102	juhúu
100	Tad
99	pahr
97	tawa
94	Deewa
94	jo
88	weenu
84	neds
83	tawas
81	wiúúu
80	Semmes
79	eekúch
79	prett
78	Semmi
78	tawa^
76	pehz
75	úawu
68	jeb
67	Bet
67	Kad
66	úchodeen
64	eúúi
63	Ïaudim
63	lihd§
63	wiòòam
62	kad
61	bet
58	darriht
57	laid
57	wiòòeem
56	eúmu
55	weens
54	man
53	ittin
52	mehs
52	tawam
50	Jo
50	taweem
50	wiúúeem
49	KUNGU
48	Deewu
48	nu
48	Preekúcha^
47	zaur
46	úcho
46	tai^
45	Moh§us
45	mums
45	úazzija
44	eh§t
44	tur
42	Behrneem
42	KUNGAM
42	§tarp
42	Tew
41	muhúu
41	Tas
41	tohp
41	wiúúus
40	Semme^
40	tapehz
39	turreht
38	kahdu
38	Ïaudis
38	pawehïu
38	weena
38	wiúúas
37	dohs
37	itt
37	Wahrdu
36	bij
36	Deewam
36	ja
36	J§rae#ïa
34	dewis
34	eemantoht
33	eet
33	eúúat
33	ta`
32	KUNgs
31	1
30	Bauúlus
30	Rohku
30	Tehweem
29	pa
28	Deeweem
28	doht
28	kahda
28	§wehrejs
28	Zeïïu
27	bija
27	Es
27	labbi
27	pawehlejs
26	darrijs
26	Jhpaúchumu
26	úawas
26	úaweem
26	Úeewu
26	Úirds
26	tawa^s
26	Teeúas
26	Wahrdus
26	wiúúa
25	runnajs
25	úazziht
24	arri
24	Debbes
24	Rohkas
24	úawa
24	warr
24	wirs
23	dohd
23	isred§ehs
23	kurren
23	wiòòas
22	Likkumus
22	Wahrti^s
22	Weeta^
21	arrid§an
21	Egiptes=Semmes
21	Ka
21	Kalnu
21	Laika^
21	úchihs
21	Widdu^
20	Ïau§chu
20	òemt
20	úchohs
20	tai
20	tawahm
20	Widdus
19	Augïus
19	Balkúni
19	buhtu
19	daud§
19	Deena^
19	Deenas
19	dehï
19	d§ihwo
19	isweddis
19	lai
19	No
18	Balkúnei
18	darra
18	Derribu
18	juhúeem
18	Ka`
18	Ne
18	Pilsúahta
18	Rohka^
18	úew
18	tewim
18	ween
18	Wihrs
18	wiúúi
17	Azzim
17	Jardanu
17	kur
17	leelu
17	taps
16	Aúúini
16	Azzis
16	d§ihwoja
16	Leetas
16	nahkt
16	Nolahdehts
16	tadehï
16	Tautas
16	tawi
16	Teeúu
16	Tehwu
16	Ugguns
16	zitteem
15	buhúi
15	Eenaidneekeem
15	J§rae&ïa
15	juhúas
15	kam
15	Íehniòu
15	likt
15	mir§t
15	runnaja
15	Semme
15	tawai
15	tawus
15	teekams
14	diwi
14	eúúam
14	kalpoht
14	kamehr
14	Laid
14	úazzihs
14	Úeewas
14	tanni^
14	Tee
14	túchetrdeúmits
14	wiòòus
13	Bauúlibas
13	Behrni
13	Behrnu
13	Dwehúeles
13	Egiptes=Semme^
13	labbu
13	pretti
13	Starpa^
13	tapt
13	Tauta
13	To
13	Wahrds
13	Wezzajeem
13	6
12	appakúch
12	Amen
12	Augïeem
12	bijis
12	Brahïa
12	buht
12	DEEWS
12	Derribas
12	eenih§t
12	eij
12	ilgi
12	juhúahm
12	Kaººa^
12	Lohpu
12	muhs
12	úchi
12	Úirdi^
12	úwehti
12	Tautu
12	tik
12	turren
12	Ugguni
12	Uhdeni
12	wairs
12	Weetu
12	wiúúa^s
11	bihtees
11	Brahïeem
11	Dehleem
11	Dehls
11	Dehlu
11	Drehbes
11	Jardaòas
11	J§rae#ls
11	kahds
11	Leetu
11	ïohti
11	Meitu
11	Muh§chu
11	Nammu
11	paúchu
11	Pilsúahtus
11	úawa^
11	Úirdi
11	Ta
11	Ta`
11	tappe
11	Tuwaka
11	Wahrtim
11	weenam
11	wehl
11	wiúúahm
11	2
11	5
10	Amoriteºu
10	Bah§ana
10	Brahlis
10	Darbu
10	darri
10	darrijúchi
10	dohúchu
10	Gaddus
10	Ìihmi
10	gull
10	isdeldeht
10	Ja
10	Jr
10	juhúus
10	Kalna
10	Kalneem
10	mann
10	Meitas
10	nahk
10	Namma^
10	Naudu
10	Negantiba
10	nokaut
10	patt
10	Rohka
10	úchee
10	Úeewa
10	§tipru
10	STJPRAJS
10	tohpi
10	Tukúneúi^
10	Wahrda
10	wehra^
10	Wihra
10	Wihram
10	wiòòo
10	wiús
10	Ziltim
10	9
9	ahra
9	Azz
9	bih§tees
9	bijat
9	boja^
9	Debbeúi
9	eezelt
9	klauúiht
9	klauúiúi
9	Ïaunu
9	Likkumi
9	liks
9	muh§cham
9	nahks
9	Namma
9	pahri
9	pakkaï
9	paleek
9	pats
9	Pilsúahteem
9	preezatees
9	úazziju
9	úcheem
9	Tehwi
9	Tohs
9	turrenes
9	tuwu
9	wairak
9	warri
9	Wihru
9	wiòòai
9	wiòòpuús
9	10
9	16
9	7
9	8
8	apkahrt
8	atlai§t
8	Akmiòeem
8	Behrnus
8	Brahïam
8	darrihs
8	Deena^s
8	Draud§es
8	d§ird
8	Elkonu
8	Galdiòus
8	ir
8	J§rae#lu
8	Kas
8	klahjahs
8	ïaunu
8	leelas
8	Leezibu
8	manna
8	mannas
8	Meeúas
8	Moaba
8	pawehleja
8	peederr
8	pirmak
8	red§ejúchas
8	runnaht
8	úazzidams
8	úchis
8	úwehtihs
8	tahm
8	Tapehz
8	Teeúa
8	Tehwa
8	tekk
8	tikkai
8	turri
8	Tuwaku
8	Uppes
8	Waigu
8	wiúúa^
8	12
8	14
8	15
8	19
7	atgree§iúees
7	atra§ts
7	Bauúlibu
7	bes
7	bih§tahs
7	darriúi
7	dewe
7	D§ihwibu
7	Duúmibu
7	eetat
7	Egiptes
7	ehd
7	eita
7	Gaïïu
7	gann
7	Grehku
7	isdeldehs
7	isgahje
7	isred§ejs
7	Jehkabam
7	Jhpaúchums
7	Jums
7	KAd
7	Íihlu
7	Lauka^
7	Leeta
7	Lewitam
7	Lewiteem
7	Meddu
7	òem
7	nodohs
7	Oreba^
7	paúcha
7	Peenu
7	peepeúchi
7	Prahta
7	Pree§teºam
7	Pree§teºeem
7	red§
7	red§ejúchi
7	Rohbe§chu
7	úawus
7	úchahs
7	Spehku
7	Úweúchineekam
7	tahïu
7	Tautahm
7	TAS
7	tewis
7	turreúi
7	Uppuºus
7	Wahrdeem
7	Waina
7	warretu
7	Wihnu
7	Wihrus
7	Wiò§ch
7	zits
7	20
7	3
7	4
6	atgree§tees
6	augúchu
6	Altari
6	Azzi^s
6	Bahr§iba
6	Bauúli
6	Bildi
6	Brahïu
6	darrija
6	Ded§amus=Uppuºus
6	Dehlam
6	deúmitu
6	d§ihwi
6	D§ihwiba
6	d§ihwojat
6	d§irdeht
6	ehdihs
6	eúúoti
6	Gadda^
6	gahjuúchi
6	Gallam
6	Galwu
6	isdeldehts
6	iseet
6	is§teeptu
6	ja=eet
6	Jhpaúchuma
6	Kalno^s
6	Kalns
6	Kalps
6	Íehniò§ch
6	labba
6	Lah§tus
6	Laupijumu
6	Lewja
6	Lohpeem
6	Mai§i
6	ma§
6	Meita
6	Meitai
6	nahkuúchi
6	ne§t
6	noh§t
6	parei§i
6	peelikt
6	Praweets
6	red§eht
6	red§eúi
6	runna
6	runnahs
6	runnaju
6	úazzijat
6	úazzijs
6	Úchi
6	úchinni^
6	Úchíir§tu
6	Úohìeem
6	§tahw
6	§taigaht
6	Úweúchineeka
6	Úweúchineeku
6	tai`
6	tapúi
6	Tu
6	UN
6	uppureht
6	Warau#s
6	Weetas
6	wiòòi
6	wiúúai
6	18
6	22
5	aismir§ti
5	akminaiòus
5	ap§kaitahs
5	atgree§chahs
5	atkaï
5	atòemt
5	Ahbraa&mam
5	Akmiòa=Kalns
5	Arnoòa
5	Atraitnes
5	Auglis
5	Augïu
5	Auúim
5	Bahriòa
5	Bahriòam
5	Bauúleem
5	Behrniòus
5	Bes
5	bijuúchi
5	Brahli
5	Brihdi
5	Darba^
5	Darbs
5	darrat
5	Debbeúi^
5	Dehlus
5	deúmits
5	d§iht
5	d§ihwoúi
5	Dwehúeli
5	eemantoúi
5	ees
5	Ee§awa
5	eeúeet
5	ehdiúi
5	Ehrglis
5	Eïji
5	Gaditeºeem
5	gahje
5	Gileadas
5	Grahmata^
5	gribbu
5	isgree§tu
5	jepúchu
5	J§rae&ls
5	kahdam
5	Kalna^
5	Kalpam
5	Kalpeem
5	Kalponei
5	Kalpu
5	kaslabban
5	klauúijs
5	kuººu
5	Labbibu
5	leela
5	leelus
5	Leetus
5	Lehìeºa
5	Lohpus
5	Manaúúus
5	manna^
5	mannim
5	mannu
5	mihleht
5	mihïo
5	Moh§u
5	muhúeem
5	nahz
5	nomehtaht
5	pahrgalwigi
5	pamettihs
5	pa§innuúchi
5	patihk
5	Pehz
5	Pilsúahta^
5	Pilsúahti
5	Pilsúahtu
5	Red§
5	Ruhbeniteºeem
5	úakka
5	úakki
5	úawam
5	úazziúi
5	úchai
5	Schehla§tibu
5	úchíeïï
5	Semmei
5	úeptiò
5	úewim
5	úihku
5	Sihmi
5	§innaht
5	Úlawu
5	úwehtiht
5	úwehtihts
5	Úwehtihts
5	úwehtijs
5	Úwehtumu
5	Úweúchineeks
5	Tadehï
5	tahds
5	Tahs
5	Taiúnibas
5	Tam
5	tapúeet
5	Teem
5	Tehwam
5	trihs
5	uszelt
5	Wallodu
5	Wal§tibas
5	Weeta
5	Wehrgu=Namma
5	Wehrúi
5	we§t
5	Wihna=Dahr§u
5	Wihreem
5	Wirúneekeem
5	Wirúus
5	Zeïïa
5	Zeïïeem
5	Zeïïo^s
5	11
5	13
5	28
4	arrig
4	atbildeht
4	atgree§uúchees
4	atpe§tijs
4	atraddis
4	at§tahs
4	Atraitnei
4	Aug§tibu
4	Augums
4	Bahr§ibu
4	Bauúliba
4	bih§teetees
4	Dahwanas
4	Dalliba
4	Deenai
4	dewu
4	D§el§e
4	d§ihwoht
4	d§irdejs
4	Eebal
4	Eekahroúchanas
4	Eeleja^
4	eemanto
4	eemantojamu
4	Eenaidneeku
4	eeúi
4	Egiptes=Semmi
4	Eïjes
4	Elka=Deewibas
4	Gaddu
4	Gads
4	Galdiòeem
4	Galla
4	Grehkeem
4	gremmo
4	Gri§im
4	gullehs
4	ikweenam
4	isd§enn
4	isleet
4	is§teepi
4	iswedde
4	jamir§t
4	jaunu
4	jaw
4	Jh§aa#kam
4	Jo§uu#s
4	Juhda
4	Juhºas
4	kahda^
4	Kahdes
4	kalpoúi
4	kaut
4	Klajuma
4	Klauúajs
4	klauúihs
