Vârdformu skaits:	821
Vârdlietojumu skaits:	2404


139	un
47	úazzija
44	irr
44	wiòòa
43	us
37	tas
37	to
33	ne
33	ta
32	no
31	es
31	tu
30	Tad
30	Un
27	ka
27	tew
24	man
23	kas
23	pee
22	tad
22	wiò§ch
18	ar
18	Boas
18	teem
16	úawu
15	eúúi
15	jo
15	tahs
15	wiòòu
13	bija
13	KUNGS
13	tee
12	ko
11	bij
11	lai
11	nahze
11	par
10	buhs
10	ka`
10	wiòòas
9	d§emdinaja
9	eúmu
9	Lai
9	Rutte
9	Úeewa
9	tawu
9	Wahrds
9	Wihrs
8	juhs
8	kur
8	Meita
8	nu
8	úaweem
8	Úeewu
8	tur
8	wiòòai
7	diwi
7	gahje
7	manna
7	Moabiteºu
7	Nae#mja
7	Wihra
6	arrid§an
6	bet
6	eekúch
6	jums
6	kamehr
6	mann
6	Moaba
6	pahr
6	pakkaï
6	Pïahwejeem
6	úchodeen
6	tam
6	weens
6	wiòòam
6	wiúúu
5	Betlemes
5	Dehleem
5	Kad
5	Kalponehm
5	Mee§chu
5	pehz
5	Rutti
5	Schehla§tibu
5	úcho
5	ta`
5	tawa
5	weenu
4	arri
4	Bet
4	darra
4	dewe
4	ja
4	J§rae#ïa
4	Juhda
4	kad
4	Ïaudim
4	Ïaudis
4	lihd§
4	Mahtize
4	Nae&mja
4	òehme
4	palikke
4	pirkt
4	pirz
4	preekúch
4	Puiúcheem
4	Rads
4	úawa
4	Úeewas
4	Ta`
4	Tihruma^
4	Tihrumu
4	tuwaks
4	Wahrdu
4	Wahrpas
4	weena
4	1
3	apúehdehs
3	atgree§tees
3	atkaï
3	Betlemi
3	Boaúa
3	buht
3	Dahwida
3	Dehlu
3	eet
3	eij
3	Elimeleks
3	eúúat
3	iswilke
3	Klohna^
3	kuººa
3	labbi
3	Leezineeki
3	lihd§i
3	Mahtizes
3	mannas
3	Meitas
3	Nae&mjas
3	Nae#mju
3	nahkahs
3	nahkuúi
3	Nu
3	pazehle
3	Peereza
3	Ruttes
3	úawas
3	úchi
3	úchis
3	Semmes
3	§trahdajúi
3	Ta
3	tahm
3	Tas
3	tohp
3	UN
3	Wahrti^s
3	warretu
3	Weddekle
3	Weddekli
3	ween
3	wehl
3	Wezzajeem
3	zehlahs
3	6
2	abbee
2	apgullahs
2	apguïïahs
2	atbildeja
2	atgree§ahs
