Vârdformu skaits:	15029
29	Wahrdam
29	Wieru
29	zee§t
28	alla§chien
28	da§che
28	Debbe§úes
28	E§aias
28	ghohdighe
28	Herodes
28	Jo
28	Kapehtz
28	ïaun
28	Mahzekïeems
28	Mo§es
28	muh§chighas
28	papreek§che
28	úackam
28	úautz
28	úchurr
28	Semmeh
28	Tähwam
28	titzi
28	Tuwaku
28	zeetis
27	adbilldeja
27	Ba§niza
27	Behrninju
27	brie§cham
27	Ghribbi
27	kas
27	kattreem
27	meckleht
27	nopellnijis
27	Rohka
27	Semme
27	töwis
27	wi§úa
27	Zillwäkus
26	arr
26	Bettlehem
26	da§úch
26	d§irrdam
26	Ghanni
26	Gharra
26	Ghräkohß
26	Kohku
26	Koninjam
26	Laix
26	ïauns
26	M
26	nhe§chkie§ts
26	§innaja
26	úirrdighe
26	titzam
26	Waighu
26	weena`
26	weenam
25	apkahrt
25	auxtu
25	Adbilldi
25	Behrnings
25	d§irrdejuúchi
25	eh§t
25	E§úi
25	Gir
25	jembt
25	Je§us
25	Jo§eps
25	Mahzetaju
25	Mannta
25	Mans
25	Nahwe
25	näß
25	nickna
25	palickt
25	red§ejuúchi
25	Úeewu
25	te
25	Wahrda
25	widdu
24	Au§úis
24	Bährneems
24	biju§úi
24	Chri§t
24	D§iewibas
24	klahjahß
24	Mahzetais
24	Mohkahm
24	ohtra`
24	Py
24	Tahß
24	tre§úcha`
24	weenas
24	zeek
23	apdohmaht
23	D
23	Ghaddus
23	jaunu
23	J§rael
23	juh§úas
23	Kunghi
23	laideeta
23	laizighe
23	luhd§am
23	Mielä§tibas
23	mieïojis
23	Mirroòeems
23	muh§chigha
23	muh§úa`
23	Mums
23	Nazareth
23	Prahta`
23	Proweetz
23	Úahpes
23	Schäla§tiba
23	úuhtijis
23	úwähtus
23	taißnis
23	Tee§úu
23	Wahrdeems
23	Wall§tiba
23	wi§úo
23	zeeni
23	Zillwäkeems
22	apdohma
22	Dähla
22	Dählam
22	d§eed
22	Jemmeeta
22	Kru§ta
22	la§úam
22	Ïau§cho
22	leeku
22	MJeïi
22	pa§úcham
22	Rohka`
22	Sahl
22	§chkeet
22	Úchy
22	§emmeh
22	Siemes
22	§tarrp
22	teeß
22	titzu
22	tohpam
22	tur
22	turreteeß
22	winjai
22	zeïïu
22	Zillwäko
21	att§taht
21	Atzeems
21	bijuúchi
21	Chri§titas
21	dohdahß
21	d§eedaht
21	jemm
21	Jumprawa
21	kïuhß
21	lab=praht
21	labbas
21	Laid
21	Mai§e
21	Mann
21	Mieïi
21	Nacktis
21	pallieds
21	pilla
21	Úaim
21	úawam
21	úeh§ch
21	Wackar=Ehden
21	weenighu
21	Zitti
20	auxte
20	bie§tahß
20	dohdeeß
20	drohúchu
20	kallpoht
20	leeli
20	lickahß
20	lickteeß
20	Mai§es
20	meckle
20	Mielä§tiba
20	muh§úam
20	nicknu
20	noticka
20	pa§úcha
20	pa§tara
20	preezighu
20	pretti
20	úatzidami
20	Siem
20	§inni
20	úohla
20	§trahda
20	tahm
20	Wall§tibas
20	Wienu
19	att§tahteeß
19	Apu§tuïi
19	Ballxni
19	darrijuúchi
19	Debbe§úieß
19	D§iewiba
19	d§iews
19	d§irrdeja
19	Engheïi
19	ghribbohtz
19	ih§tänas
19	Jahni
19	Jeb§che
19	Juhri
19	kattreems
19	labbahß
19	leela`
19	mahzijis
19	mirr§t
19	Nahzeeta
19	Negg
19	nomanniet
19	palied§eht
19	úackoht
19	úatzietz
19	§chahß
19	§chehlighu
19	Úcho
19	Úwähta
19	tahïe
19	usjembt
19	Wall§tibu
19	Wall§tu
19	wellte
19	Wiß
19	wi§úahm
19	zittade
18	aggre
18	attra§t
18	Baußlu
18	dabbu
18	Dahwanas
18	Da§úch
18	Dußmibas
18	Dußmibu
18	Ghallwu
18	ghräko
18	jehme
18	Kru§tu
18	kurrenes
18	Ïautinji
18	maß
18	Meers
18	Meita
18	Nackty
18	neút
18	notickt
18	palied§i
18	Rohkahß
18	úawahß
18	§cheitan
18	Úohdibu
18	úwähtas
18	Syrachs
18	tahda`
18	Taißnibu
18	Tam
18	usjämm
18	Vgguny
18	Weens
18	wi§úur
17	attradda
17	Ackmini
17	bähda
17	Briedi
17	Brienumu
17	Brienumus
17	Dahwanu
17	darraita
17	d§eedam
17	d§iewojam
17	Eenaideneex
17	Elias
17	ghau§che
17	Ghohda`
17	ghräkojis
17	Ho§ianna
17	ih§täne
17	Kaunu
17	Koninja
17	Kungheem
17	Laideeta
17	leelus
17	Mahzekïus
17	manna`
17	Mee§úahß
17	neeka
17	no§kummuúchi
17	pa=wehlejis
17	palieds
17	Patteeß
17	peedohd
17	Proweetes
17	Sälltu
17	§chehlighe
17	tahms
17	tahs
17	taweem
17	turrahß
17	turrp
17	un~
17	usturreht
17	Waina
17	wajagha
17	wätz
16	Ägyptes=Semmes
16	Ba§nizas=Kungs
16	brienojahß
16	Chri§te
16	dohmaht
16	ghribbahß
16	ghulleja
16	ißghaja
16	jemmeeta
16	JESVM
16	Kallpam
16	klau§úi
16	Kurr
16	labbus
16	leetz
16	litzis
16	luhd§e
16	Luhk§chanu
16	Mahtei
16	mahzija
16	Manna
16	Marcus
16	mieïais
16	mielighe
16	ohtram
16	patt
16	Peedohúchanu
16	Pe§titaja
16	raddijis
16	Úähkla
16	Úaime
16	Úaimneex
16	§chkie§tu
16	úchohß
16	§innam
16	§tippru
16	§trahdaht
16	Taißniba
16	taweems
16	Turr
16	Waïïu
16	Zeetuma`
16	zellteeß
16	zittam
16	zittus
15	ä§úoti
15	attrohd
15	Allghu
15	Bährnam
15	Bährneem
15	bieteeß
15	Brahlis
15	buhdami
15	CHri§tus
15	da§cham
15	Draud§e
15	Draud§es
15	Drehbes
15	ee=preezenaht
15	Ghrahmata`
15	ghruhte
15	Ghuddri
15	ih§täna
15	iht
15	jämm
15	kahrta`
15	kallpo
15	Kallpu
15	krahßne
15	kriet
15	labbahk
15	Lauku
15	Leetahm
15	leezeeß
15	lickt
15	Mahzaiteeß
15	mannus
15	Mee§úahm
15	muh§chiegs
15	muh§úeems
15	muh§úus
15	nahkahß
15	ney
15	nokaut
15	pa=wehï
15	packaïï
15	Paddomu
15	Pallighu
15	Pehdeji
15	pillam
15	pirrmu
15	preezateeß
15	red§ehß
15	úchie
15	úchodeen
15	úirrds
15	§kaidre
15	§tippra
15	úuhtiet
15	úwehti
15	úwehtiet
15	Tomähr
15	Tuxne§úy
15	Vgguns
15	Warru
15	wi§úahß
15	zittas
14	adbilldeht
14	att§tah
14	auxti
14	Atzeem
14	Beßdeewigheem
14	buhtam
14	Chri§titi
14	Darrbeem
14	Darrbus
14	dibbina`
14	Drahnas
14	D§eeßma`
14	d§iewojis
14	d§irrdi
14	eemu
14	ghaidiet
14	Ghallam
14	Ghallwa
14	ghribbädami
14	ick=kattru
14	jauni
14	jauns
14	Juddeem
14	juh§úa
14	kahda`
14	kait
14	Kallpi
14	Lohzekli
14	Luhkúchanu
14	Mahja=Weetu
14	Mahzibas
14	muh§úahß
14	Muttes
14	Nammu
14	paleek
14	Palliegs
14	pa§taru
14	pawehï
14	peeluhds
14	Red§eeta
14	red§ejis
14	red§ighe
14	tahdus
14	taptu
14	TAß
14	Teem
14	Tierumu
14	turrehß
14	Vhdens
14	Wackara`
14	warru
14	wä§úäls
14	winjas
14	wi§úahms
14	Zaur
13	adbilld
13	appack§chan
13	AMEN
13	Awis
13	baggahtz
13	Barribu
13	Ba§nizu
13	Brienums
13	Chri§tiets
13	Dauds
13	Draud§ibas
13	Draughu
13	d§errt
13	D§iewoúchana
13	d§iewu
13	d§irrdejis
13	eedams
13	Engheli
13	ghaida
13	Jeru§alemes
13	Jßbailes
13	Kahrta`
13	Kauna`
13	Klau§úais
13	Klau§úi
13	kritta
13	Kumeïu
13	lähte
13	lai
13	laikohß
13	Laulibu
13	Mahzetaji
13	mieïoht
13	mieïu
13	nahktu
13	nokautz
13	pa=tiek
13	paturreht
13	pee=därr
13	peekta`
13	Pili
13	pirms
13	preezajahß
13	räd§ädami
13	rahdahß
13	rahdiet
13	Úacki
13	úchi
13	úchinnies
13	úchurrp
13	Úirrdieß
13	§kattahß
13	Úohdu
13	Tahdu
13	tapúi
13	tatt§che
13	tawo
13	teekams
13	tohpi
13	tuwe
13	Wainu
13	Weena
13	wehï
13	winjeem
13	wi§úai
13	zeeniet
13	zitz
12	ähd
12	Abraham
12	Abrahams
12	A§úins
12	Attraitne
12	bähg
12	Beßdeewighi
12	bie§teeß
12	Blehdibas
12	Blehdibu
12	Blehds
12	brähtz
12	Chri§tita
12	dahrghu
12	Dohma
12	dohta
12	dohteeß
12	dohtu
12	d§änn
12	d§iewoja
12	d§irrdaht
12	Eek§chan
12	Eenaidneex
12	Elleh
12	ghaidija
12	Ghaißmu
12	ghalla`
12	ghallam
12	ghohdiegs
12	Ghräku
12	Ghrehzeneeki
12	Ghrehzeneex
12	ghrimm§tam
12	ghruhta
12	girr
12	ickdeenas
12	Jeb
12	Je§um
12	J§rae#l
12	Jums
12	kohpa`
12	krahßnu
12	kurr§ch
12	Labb
12	Laulibas
12	lied§a
12	Lohps
12	Lohpus
12	mahzaiteeß
12	meckleh
12	Mehle
12	mielighu
12	Muh§úo
12	Mutte
12	ne§úe
12	no§kummuúchu
12	palleetz
12	pee=d§immis
12	peedoht
12	Pehtz
12	Pe§titajam
12	Pils
12	pirrma`
12	pirrmaja`
12	úawahms
12	úchy
12	úohdiet
12	Stundu
12	Úwähti
12	titzighu
12	us=eet
12	usbrauzis
12	usrunna
12	währa
12	walldiet
12	Wall§tiba`
12	warreeta
12	warrejis
12	wä§úälu
12	wätza
12	Weeúis
12	Weeta
12	Weetu
12	zättorta`
12	zick
12	Zillwäka=Bährns
11	apriet
11	a§tota`
11	attpe§tiet
11	attpe§tijis
11	attra§úeeta
11	augh
11	Ahweems
11	A§úaras
11	Brie§cham
11	buhdama
11	darries
11	darritu
11	dohmu
11	E§eïa=Mahtes
11	ghruhtu
11	ghulleht
11	jaunas
11	Jumprawu
11	Kahjahm
11	Kappa`
11	klau§úa
11	Kur
11	Labbumu
11	Ïaun
11	leelahß
11	leelijahß
11	liexmi
11	Mahziba
11	manneem
11	ma§a
11	Mee§úi
11	Mehnes
11	Me§úias
11	mirr§tam
11	muh§úeem
11	negg
11	nicknake
11	no=eemu
11	noghaja
11	pa=lied§eht
11	Paggaòeem
11	Pahwil
11	païauteeß
11	pallied§i
11	pallix
11	patti
11	Pawehleúchanu
11	Pills
11	Pirrmi
11	Pullx
11	rahdijeeß
11	Úaul
11	úche
11	úcheems
11	§chkeetahß
11	§chkie§ts
11	Úeewahm
11	§innu
11	úi§ts
11	§tahweja
11	§taigha
11	§taighaht
11	Úuddrabu
11	tahdam
11	tahdeems
11	tawi
11	Tick
11	turri
11	usturr
11	wahja
11	wätzohß
11	wätzu
11	weeta`
11	zitteem
11	zitteems
10	apracktz
10	ara
10	attlätz
10	attra§ts
10	attrohdam
10	att§iet
10	auxtz
10	Auk§cham
10	bähdas
10	Chri§titu
10	dähwähtz
10	Darri
10	da§chadu
10	Dohmas
10	Durrwis
10	eeúahk
10	Ewa
10	Galileeºi
10	ghaddus
10	Ghanneem
10	Ghodu
10	ghohdighu
10	Ghramata
10	Ghramatu
10	ick=deenas
10	ißlehjis
10	Jck=kattris
10	jehle
10	Kappu
10	Katters
10	klau§úiteeß
10	kïuhtu
10	Kurr§ch
10	Laiwa`
10	Ïautiòi
10	leetu
10	Lied§ibu
10	Mahjahß
10	mahzi
10	mannis
10	Mo§e
10	Mutteh
10	nabbaghi
10	nahz
10	nä§úahß
10	Naßtu
10	nokahwe
10	Nopällnu
10	nopellniet
10	no§kummu§úi
10	Ohtra`
10	palicka
10	Pa§úaulei
10	pateickt
10	pateitz
10	pattee§úe
10	pellnijis
10	pe§tiet
10	pillas
10	red§eh§úi
10	red§e§úeeta
10	úchinnieß
10	úchis
10	Úilleh
10	úimbtus
10	Simeon
10	Úoghis
10	úohda
10	§tarrpa
10	§tarrpan
10	úuhta
10	úuhtietz
10	úuhtija
10	Úwähtais
10	úwähts
10	tahdeem
10	Tahds
10	Tee§úa
10	tieúche
10	Tre§úcha`
10	Vpperi
10	Wackaru
10	wädd
10	waiza
10	warreh§úi
10	Wätzakeems
10	wätzi
10	Weh§tes
10	winja`
10	winji
10	wi§chkim
10	zeete
10	zellúeeß
10	zitta
10	zittz
9	ap
9	ap§kaidrohtz
9	apúmei
9	auxts
9	Ackminis
9	bahrteeß
9	brieni§ke
9	Buhß
9	buh§úi
9	därr
9	Daúch
9	da§chadas
9	da§chu
9	Debbes
9	Drauds
9	d§erreeta
9	Dußmiba
9	Eenaidneekus
9	ehdeeta
9	Engheïeem
9	Galilea
9	Ghaißma
9	ghajis
9	Ghallu
9	Gha§pa§cha
9	ghribbätam
9	ghruta
9	ihs
9	iß=úatziet
9	ja=darra
9	ja=zeeúch
9	Juddeems
9	kahdus
9	Kahju
9	Kallneem
9	Kallns
9	kluß
9	kohpa
9	laiku
9	ïaunu
9	leelahx
9	leeleem
9	leetahms
9	Lohpi
9	Mahzetajeems
9	mahziets
9	mas
9	mätt
9	mättahß
9	meerighe
9	Mehl
9	mieïojeeta
9	mirris
9	nahkam
9	Na§i
9	nomaitati
9	Pahtarus
9	palied§eja
9	pa§uddis
9	patick
9	pawehleja
9	pee=luhkt
9	peed§imbtu
9	pills
9	pirrma
9	Preeka`
9	prohjam
9	räd§oht
9	Raughi
9	Rohkahm
9	Sagglis
9	Úarrghajeeß
9	úatziets
9	úawo
9	§chälojahß
9	úchau§ts
9	§chee
9	Úchim
9	§chiß
9	§chkie§ta
9	úe§úchas
9	Úohdiba
9	§piedeht
9	Stally
9	Stunda`
9	Úunns
9	úwähteem
9	tahdi
9	tapúeeta
9	Tas
9	tawai
9	Taws
9	Teems
9	teickt
9	Thabor
9	tho
9	Tohß
9	Tuwakam
9	usluhko
9	Vpperes
9	Wainas
9	wallda
9	Wall§ta
9	warrehß
9	wätzais
9	weeniegs
9	Wehl
9	We§úelibu
9	Wiera
9	Willnas
9	Winji
9	wirrß
9	Wi§úi
9	zeeniegs
9	zeetuúchi
9	zeïïohß
9	zell§úeeß
9	Zitz
8	ad§iet
8	aismirr§t
8	apghree§ts
8	auxta
8	Ack
8	Adam
8	Apu§tulu
8	Bährno
8	behgt
8	beßdeewighi
8	Beßdeewighus
8	Brahli
8	CHRJ§tus
8	dabbuja
8	darrie§úi
8	Deewabijatais
8	dewe
8	d§eºº
8	D§iewoúchanas
8	d§iewoúchanu
8	d§iewotu
8	d§iewus
8	d§immis
8	Dumpi
8	dußmo
8	Dweh§úelei
8	ee=úahka
8	ee=§tahdijis
8	eedami
8	ee§tahdijis
8	eetam
8	eijohtz
8	eita
8	Galileeºeem
8	Ghannu
8	ghlabbo
8	Ghohdibas
8	ghribbaht
8	ißbehkt
8	ißniext
8	ißraut
8	Job
8	Jßbail
8	Kahjas
8	kahrdenaht
8	kahrtan
8	Kattru
8	KAd
8	klahte
8	Klehpy
8	Kungheems
8	Kunghus
8	kuººu
8	laika`
8	leelaka
8	leeliteeß
8	leelo
8	leeta
8	luhgdami
8	magkeniet
8	Mähms
8	Mahzekli
8	mannai
8	mannam
8	Mauzibu
8	maxa
8	MAnni
8	mielojis
8	Mo§is
8	nabbagha
8	nabbaghus
8	nahtz
8	Namms
8	Nauda
8	no=eet
8	nodehwis
8	nomannija
8	no§kummis
8	notickahß
8	ohtra
8	ohtris
8	pa=preek§che
8	pa=turreht
8	Paggaòi
8	pallied§eht
8	paúluddenaht
8	Peedoúchanu
8	peepeh§che
8	Pehters
8	pe§tijis
8	Pe§tiúchana
8	Pilato
8	preezajeeß
8	projam
8	Pullku
8	pu§úes
8	radditas
8	räd§ätu
8	rahms
8	runnadams
8	Úacka
8	úackahß
8	úackaita
8	Úähta`
8	Úaimneekam
8	Sälltz
8	§ämms
8	úcha
8	Úchis
8	§chkeeteeß
8	§chkie§te
8	§chkitta
8	úehja
8	Úehjeis
8	Simeons
8	úirrdi
8	Úlawa
8	úohdieß
8	úohlidams
8	§trahdajis
8	Swährs
8	Úwähtkus
8	úwe§úchu
8	Úwetz
8	Tahda
8	teekam
8	tee§cham
8	teh
8	Teitan
8	teitze
8	tieru
8	titzädami
8	tre§úcha
8	tre§úchu
8	truhxt
8	Waigs
8	Wällus
8	Wehúch
8	Wiens
8	Wieri
8	Winjo
8	wir§úon
8	wi§úa`
8	wi§úohß
8	zeenighe
8	zellt
8	Zilltu
8	zittur
7	ab§chälojeeß
7	ai§kaºº
7	aizena
7	apdohmateeß
7	apghree§tees
7	attkahp
7	attkahpt
7	attmaxahß
7	attnäß
7	attpe§ti
7	attradduúchi
7	attraut
7	att§tahß
7	Ahwi
7	Apdohma
7	Arraiß
7	Auka
7	Baddu
7	Baggatiba
7	baggatu
7	Bähdahm
7	Ba§nizas=Kungha
7	Baußlus
7	beßdeewiegs
7	Beßdeewiegs
7	Beßdeewigheems
7	bijam
7	Blehòas
7	buhs
7	buh§úim
7	Chri§tietz
7	CHri§tum
7	CHRJSTVS
7	dabbujam
7	dabbujis
7	dabbujuúchi
7	Darrbi
7	Darrbo
7	darrieß
7	darriets
7	darrietz
7	da§chade
7	dehweeß
7	deßmitz
7	drie§t
7	d§iewojeeta
7	D§iewo§chanu
7	ee=eet
7	eenied
7	eima
7	Emahus
7	Engeli
7	E§aia
7	Ey
7	ghahda
7	ghajuúchi
7	Gharram
7	ghohdaht
7	Ghrehzeneekus
7	ghruhtas
7	ihß
7	illghu
7	ißdohdahß
7	Jacob
7	Jäcobs
7	Jährs
7	Jeremias
7	Jrr
7	Juda
7	Juddo
7	Juhre
7	Jumprawai
7	Kackta`
7	kadehï
7	Kah§ahß
7	Kallpeem
7	Kaººa`
7	ko=labb
7	kolabb
7	Kru§ta=Kohku
7	labbake
7	labbaki
7	Laika
7	laizigha
7	laizighu
7	läppo
7	Leezibu
7	Liexmibu
7	lix
7	luhd§eeta
7	Luhk§chana
7	mannahß
7	Meera
7	Mee§úahs
7	me§t
7	mirrdams
7	Mitteúchanas
7	Mohkahms
7	muh§chigha`
7	Muh§chu
7	nabbagheem
7	nabbaghu
7	Nahwehß
7	nheparei§e
7	nokauti
7	nomanna
7	nomannam
7	nomirra
7	pahr=eet
7	pahr=runnaht
7	paklau§úighi
7	palleekam
7	pa§úaulighu
7	pa§úcheems
7	pa§§chu
7	patickt
7	Pawils
7	pirrmahß
7	Pirrxtu
7	Prahtam
7	Prahts
7	preezighas
7	Proweeta
7	räd§ädams
7	Rei§a`
7	rohdahß
7	runnahß
7	Úahpehm
7	Salomons
7	úamaitaht
7	úarrghaht
7	úarrghajeeß
7	úatzies
7	úawohß
7	úchahm
7	§chehligha
7	§chinny
7	Úchinny
7	§chkittahß
7	§churr
7	Úeewai
7	Úlawähtz
7	úlaweht
7	úohdija
7	Úohliúchanu
7	Späku
7	§pee§ch
7	§pehziegs
7	§pied
7	§tarpa`
7	§tarpan
7	Úunni
7	Úwähtki
7	Úwähts
7	úwehtiti
7	Úwetzes
7	Tahdas
7	Taißniba`
7	tawahm
7	tee§úa
7	tennenes
7	titzaht
7	Titziba`
7	tohs
7	turrejeeß
7	usjehmeeß
7	Waidu
7	Wälli
7	Walloda
7	war
7	Willtu
7	wir§úu
7	wißkim
7	Wi§úas
7	Zeekahrt
7	zeeúchanas
7	zeeúchanu
7	zeeta
7	Zick
7	Zillwäko=Bährni
7	Zion
7	zitta`
7	Zittade
7	Zitts
6	abbi
6	ahrenes
6	aismid§is
6	aizenajis
6	apdohmadams
6	ä§úohúchi
6	attminneteeß
6	attnä§úahß
6	attraß
6	attra§úi
6	attraút
6	auxtahx
6	auxtaka
6	auxtake
6	Anna
6	Apu§tuli
6	Arrieg
6	A§úiniem
6	Attkal
6	Au§truma=Semmes
6	Auxtibas
6	Auxtuma`
6	baggati
6	Baggatibu
6	baggatighe
6	behds
6	behd§e
6	bet
