Vârdformu skaits:	4519
Vârdlietojumu skaits:	22642
	
	
1718	un
537	to
490	tas
385	ne
384	wiòúch
370	tee
369	no
352	bet
351	kas
337	irr
318	ta
316	úazzija
306	ka
305	teem
199	es
192	uhs
186	juhs
186	pee
178	us
177	tad
177	wiòòu
172	jo
167	bija
165	ar
163	kad
148	wiòòa
142	tahs
139	jums
134	tu
115	tohs
114	weens
108	tam
103	ko
93	buhs
90	arrid§an
80	deewa
80	dehla
79	pahr
78	je§us
77	tur
73	bij
73	tew
64	úawu
64	weenu
64	wiòòam
62	kungs
61	eekúch
56	preekúch
53	eúúi
52	man
52	úakku
51	eúmu
50	nahze
50	pehz
48	mums
48	taps
47	ja
46	úawa^
45	daud§
45	kam
45	red§i
44	ta`
43	dehls
41	jeb
41	úazzidams
41	tapehz
41	wiúúi
39	úcho
39	tohp
38	leetas
37	deewu
37	juhúu
37	ïaudis
37	úchis
36	atbildeja
36	neds
35	notikkahs
35	tappe
34	weena
34	zilweka
33	§tarpa^
33	wiúúu
32	mannim
32	namma^
32	wehl
32	zaur
31	diwi
31	ïaudim
31	mehs
30	par
30	wiúúeem
29	zilweks
28	nahk
28	úchi
27	arri
27	úawas
27	tappa
26	eúúat
26	kunga
25	nu
25	pakkaï
24	úazzidami
24	tawu
24	tehws
24	tewim
23	atkal
23	augúcham
23	pats
23	úaweem
23	tapt
22	lihd§
22	mans
22	prett
22	semmes
22	tanni^
22	wahrda^
21	deena^
21	manni
21	tahm
21	tawa
20	buhtu
20	tai
20	tomehr
20	wahrdu
20	weena^
19	darriht
19	gahja
19	mahzekïeem
19	manna
19	patt
19	waj
19	wiúúas
18	debbes
18	je§u
18	kur
18	mann
18	red§eja
18	úazziht
17	§tarp
17	dehlu
17	eúúam
17	kahdu
17	runnaja
17	ween
17	zeïïu
16	§tahweja
16	deews
16	gahje
16	lihd§ibu
16	nahks
16	rak§tihts
16	úeewa
16	teekams
16	wairak
16	weenam
16	zitti
15	d§irdeja
15	eeúahze
15	ir
15	jaw
15	jeru§alemes
15	nahzis
15	úawa
15	úawus
15	tuwu
14	darrijis
14	laid
14	luhd§e
14	mahria
14	mannis
14	newa
14	rohkas
14	taws
14	tewi
14	wiúúus
13	appakúch
13	augïus
13	brihnijahs
13	darrija
13	dehï
13	doht
13	galilejas
13	ittin
13	klaht
13	kungu
13	pa
13	pehteris
13	úakka
13	úchahs
13	úchihs
13	úew
13	úuhtija
13	warr
13	zehlehs
12	apkahrt
12	arrig
12	atbildedams
12	atpakkaï
12	atradde
12	d§ird
12	deenas
12	dewe
12	eet
12	erodus
12	eúúohts
12	grehkeem
12	gribbeja
12	gribbu
12	itt
12	lai
12	leels
12	neneeka
12	ohtru
12	red§edams
12	red§eht
12	tanni^s
12	tehwa
12	tudaï
12	warru
11	darra
11	deena^s
11	eh§t
11	eòìelis
11	eúúaht
11	ka`
11	kurúch
11	laika^
11	mahte
11	mahzekïi
11	muhs
11	nahkt
11	paúchi
11	pilsúata^
11	red§
11	úeewas
11	úewim
11	wahrda
11	wahrds
11	waijaga
11	wal§tiba
11	wiòòas
11	wiòòeem
11	wiús
10	behrneem
10	buhdams
10	d§irdeht
10	dahwida
10	deúmits
10	eij
10	galda
10	jahnis
10	kahda
10	kahds
10	kalps
10	kri§tus
10	kritte
10	laiks
10	mahzitajs
10	mannu
10	notiks
10	paúcha^
10	pateeúi
10	runnaht
10	úakki
10	úchodeen
10	stunda^
10	tawas
10	tehwu
10	wahrdus
10	wal§tibu
10	wiòòo
10	wirs
10	zeek
10	zilwekeem
10	zilweku
10	zitteem
9	§tahw
9	behrni
9	bes
9	bijis
9	buht
9	darri
9	deewam
9	dohs
9	gann
9	gree§ehs
9	isgahje
9	jahòa
9	jahni
9	jeru§alemi
9	labbu
9	ïau§chu
9	leelu
9	leetahm
9	ïohti
9	meeúas
9	mekleja
9	mo§us
9	papreekúchu
9	paúchu
9	pilatus
9	pilsúata
9	praweets
9	preekúcha
9	preekúcha^
9	pretti
9	red§ejúchi
9	úcheit
9	úeewu
9	úirds
9	úwehdeena^
9	tawa^
9	teize
9	tukúneúi^
9	usòemm
9	waizaja
9	weeta^
9	wihrs
8	§emme^
8	azzis
8	ba§niza^
8	bihjajahs
8	darrajt
8	debbeúi^s
8	deena
8	dewis
8	drehbes
8	eekúcha
8	garra
8	greek
8	i§rae~ïa
8	jautaja
8	kahjas
8	kuººam
8	mannas
8	mei§teri
8	noteek
8	notikke
8	ohtrs
8	paúluddinaja
8	pulks
8	úazzijis
8	úcheem
8	úchohs
8	úwehta
8	tappis
8	teeúu
8	tik
8	weúúalus
8	widdu
8	zilts
8	zitta
7	aisgahje
7	akmiòeem
7	apdraudeja
7	balúi
7	brehze
7	d§ihwo
7	darrijs
7	dohdeet
7	dohts
7	ee=eet
7	gaddeem
7	gars
7	gribbetu
7	ikkatrs
7	isgahjuúchi
7	kahdas
7	kahjahm
7	kalpu
7	kungam
7	labbas
7	laiku
7	leelas
7	mai§i
7	mantas
7	mantu
7	namma
7	òehme
7	òemm
7	nogahje
7	ohtra
7	padeúmits
7	paúcheem
7	peepildihts
7	pilns
7	praweeúcheem
7	úakkajt
7	úauze
7	úawahm
7	úazzihs
7	úazzihts
7	úchim
7	úihmani
7	sihmi
7	úwehtu
7	wall
7	wedde
7	weetas
7	welns
7	wiòòai
7	wiúúa
7	zelúees
7	zilwekam
7	zittas
7	zittus
6	akmini
6	deenahm
6	diwipadeúmits
6	ehde
6	eita
6	eúúim
6	gribb
6	ikweens
6	is
6	isgahjis
6	juddu
6	juhúas
6	kahpe
6	kamehr
6	kluúúu
6	kohpa^
6	kru§ta^
6	kurra^
6	kuººa^
6	labbi
6	labs
6	laika
6	luhd§eet
6	ma§
6	mahzija
6	mai§es
6	meera
6	meers
6	meeúa
6	meita
6	muhúu
6	nabbageem
6	nahkahs
6	nammu
6	neììi
6	òehmis
6	òemmeet
6	no=eet
6	nogahjuúchi
6	notizzis
6	palikke
6	paúaules
6	pehteri
6	pilsúatu
6	pirms
6	prahts
6	red§edami
6	rohku
6	úazzidama
6	tapúeet
6	taptu
6	tawi
6	tawus
6	teeúcham
6	tizziba
6	tohpi
6	trihs
6	trim
6	wal§tiba^
6	wari§e`e`ºi
6	warreja
6	warri
6	welli
6	wellus
6	wihri
6	wiòòi
6	wiúúahm
6	zakarias
6	zeetuma^
6	zits
6	zittu
5	§inna
5	§innaht
5	§taiga
5	§taigaja
5	abbi
