Vârdformu skaits:	2788
Vârdlietojumu skaits:	22422


1306	un
913	buhs
706	to
563	irr
532	ta
460	tam
443	no
410	tas
346	kas
325	ne
311	us
250	tad
239	jums
236	par
236	wiòòa
207	ar
204	jeb
186	pee
172	teem
166	ja
164	ka
164	tahs
161	preekúch
160	wiòòam
139	wiòòu
139	wiò§ch
138	tohs
133	pree§teºam
130	es
121	úawu
121	weenu
119	bet
114	ko
114	tee
113	kungs
113	pehz
106	kunga
105	tew
100	ka`
97	kungam
95	juhs
95	kad
90	buht
85	juhúu
82	jo
78	weens
72	eúmu
70	lihd§
70	tohp
69	darriht
66	úawas
65	weena
64	eekúch
57	pahr
57	tapt
57	turreht
56	eh§t
55	altari
55	taukus
50	deena^
50	uppureht
49	aúúini
49	kam
48	i§rae#ïa
48	kahdu
48	neds
48	ta`
46	tahm
45	waina
44	behrneem
44	úa=eeúchanas
44	úazzija
43	deewa
43	likt
43	úawa
41	moh§u
41	òemt
40	taps
40	wiúúu
39	dehleem
39	drehbes
39	moh§us
39	úalihd§inaúchanu
39	ugguni
38	arrid§an
38	runnaja
37	deenas
37	tawa
37	telts
36	ded§amu=uppuri
35	laid
35	neúchíih§tu
34	wiòòas
33	pree§teºa
33	weeta^
32	arri
32	tapehz
32	wiúúeem
31	aúúins
31	diwi
31	grehku=uppuri
31	prett
31	§tarp
30	galwu
30	itt
30	neúchíih§tam
29	ir
29	ïaudim
28	ne§t
28	úwehtu
28	wakkaram
28	wiúúus
27	aa&roòa
27	bij
27	úeptiò
27	uhdeni
26	kahda
26	kaunumu
26	ma§gaht
26	úaweem
26	tai^
25	bes
25	preekúcha^
25	úchi
24	altaºa
24	deews
24	durwim
24	eeded§inaht
24	semmes
24	tai
23	ahra
23	bija
23	dehï
23	ugguns
23	wainas
22	grehku=uppuºa
22	ittin
22	meeúas
22	meeúu
22	neúchíih§ts
22	nokaut
22	rohkas
22	runna
22	semme^
22	tawu
22	zaur
21	aiskaºº
21	likkumi
21	lohpeem
21	pree§teris
21	úakki
21	weenam
20	mannu
20	muh§cham
20	uppuri
19	atúegt
19	buhtu
19	ehdamu=uppuri
19	eïji
19	lai
19	man
19	pawehlejs
19	tawas
18	augïus
18	labbas
18	labbi
18	nu
18	pirk§tu
18	úeewas
18	1
18	2
17	ahdas
17	aunu
17	eïjes
17	likke
17	spittaïi
17	úwehta^
16	aa&ronu
16	darrijs
16	drehbehm
16	juhúas
16	juhúeem
16	kahds
16	pateikúchanas=uppuºa
16	peederr
16	úchíih§ts
16	semme
16	úlazziht
16	wehl
16	wihrs
16	wiúúa
15	ah§i
15	apkahrt
15	bauúliba
15	darrihts
15	nahkt
15	namma
15	nammu
15	pree§teºeem
15	úchíih§tu
15	úeewu
15	úeptita^
15	tehwa
15	tik
15	tu
15	wiòòai
15	wiòòeem
15	wiúúai
14	aa&roòam
14	i§rae&ïa
14	labbu
