Vârdformu skaits:	2918
Vârdlietojumu skaits:	22422
	
	
963	un
912	buhs
695	to
562	irr
526	ta
448	tam
424	no
400	tas
342	kas
322	Un
311	us
310	ne
235	wiòòa
232	par
212	jums
204	ar
184	pee
184	tad
174	jeb
168	teem
163	tahs
160	preekúch
154	ka
153	wiòòam
139	ja
139	wiòòu
136	wiò§ch
134	tohs
133	Pree§teºam
121	úawu
118	weenu
111	ko
107	tee
106	KUNGA
106	KUNGS
96	KUNGAM
95	juhs
93	es
92	ka`
90	buht
88	tew
85	juhúu
77	weens
73	Bet
72	eúmu
71	pehz
70	kad
70	tohp
69	darriht
67	lihd§
66	úawas
66	Tad
63	eekúch
63	weena
62	jo
57	pahr
57	tapt
57	turreht
56	eh§t
55	Altari
55	Taukus
50	Deena^
50	uppureht
49	Aúúini
49	kam
48	J§rae#ïa
47	kahdu
46	bet
46	neds
46	tahm
44	Behrneem
44	Úa=eeúchanas
44	úazzija
44	Waina
43	Deewa
43	likt
42	úawa
41	Moh§u
41	òemt
41	ta`
40	taps
39	Dehleem
39	Drehbes
39	Moh§us
39	Pehz
39	Úalihd§inaúchanu
39	Ugguni
38	arrid§an
38	runnaja
37	Deenas
37	Es
37	Telts
36	Ded§amu=Uppuri
36	wiúúu
34	laid
34	neúchíih§tu
34	wiòòas
33	Pree§teºa
33	Weeta^
32	arri
32	wiúúeem
31	§tarp
31	Aúúins
31	diwi
31	Grehku=Uppuri
31	prett
30	Galwu
30	Jeb
30	neúchíih§tam
30	tawa
29	Ïaudim
28	itt
28	ne§t
28	Wakkaram
28	wiúúus
27	Aa&roòa
27	bij
27	Jums
27	Uhdeni
26	kahda
26	Kaunumu
26	ma§gaht
26	úaweem
25	Ja
25	Kad
25	Preekúcha^
25	úeptiò
24	Altaºa
24	bes
24	Durwim
24	eeded§inaht
24	Semmes
24	tai
24	tai^
23	bija
23	Deews
23	dehï
23	úwehtu
23	Ugguns
23	Wainas
22	ahra
22	Grehku=Uppuºa
22	Meeúas
22	Meeúu
22	neúchíih§ts
22	Rohkas
22	Semme^
22	tapehz
21	aiskaºº
21	Likkumi
21	Lohpeem
21	nokaut
21	Pree§teris
21	tawu
21	UN
21	weenam
21	zaur
20	ittin
20	mannu
20	muh§cham
20	Runna
20	Uppuri
19	atúegt
19	buhtu
19	Ehdamu=Uppuri
19	Eïji
19	Jo
19	man
19	No
19	pawehlejs
19	úakki
18	1
18	2
18	Augïus
18	labbas
18	labbi
18	lai
18	nu
18	Pirk§tu
18	Úeewas
17	Ahdas
17	Aunu
17	Eïjes
17	likke
17	Spittaïi
17	úwehta^
17	Tew
16	Aa&ronu
16	darrijs
16	Drehbehm
16	juhúas
16	juhúeem
16	kahds
16	Pateikúchanas=Uppuºa
16	peederr
16	úchíih§ts
16	Semme
16	úlazziht
16	Wihrs
15	Ah§i
15	apkahrt
15	Bauúliba
15	darrihts
15	Jr
