Vârdformu skaits:	2411
Vârdlietojumu skaits:	9228
	
	
604	un
217	to
192	Un
186	tee
175	teem
172	no
150	ta
118	bija
102	tas
100	Behrni
94	es
92	ka
81	wiòòu
76	kas
74	ne
72	irr
68	tahs
66	ar
66	tu
65	tohs
61	Dehla
55	pee
52	eúúi
51	Dehls
51	uhs
47	us
45	muhúu
43	eekúch
43	pahr
42	mehs
40	Deewa
40	lihd§
39	ko
36	preekúch
36	Tad
33	par
32	tad
30	§trahdaja
29	weenu
28	Deews
27	wiòòa
26	Juhda
26	Namma
25	pretti
25	tahm
24	kad
24	tam
23	bij
23	Ïaudis
23	pehz
23	úazzija
23	tappe
23	Tee
22	ka`
22	úawu
21	diwi
21	Ïaudim
21	neds
21	tur
20	Behrneem
20	Jo
20	Lewiteem
20	manni
20	úaweem
20	wiò§ch
20	zaur
19	Bet
19	Íehniòa
19	úazziju
18	Jeru§alemes
18	wiòòeem
17	juhs
17	Lewiti
16	mums
16	nu
16	Pehz
15	Deena^
15	No
15	úahnis
15	tawu
15	Wihri
14	Bauúlibas
14	d§ihwoja
14	Ïau§chu
14	Pree§teºi
14	túchetrdeúmits
14	weens
13	arri
13	darrijs
13	Deena^s
13	J§rae#ïa
13	Jeru§aleme^
13	jo
13	Muhri
13	muhúeem
13	Pree§teºeem
13	úcho
13	ta`
13	wiúúi
13	wiúúu
12	Darbu
12	darrija
12	dewis
12	E§rus
12	ir
12	Jeru§alemi
12	leelu
12	Preekúcha^
12	wiòòo
11	1
11	bet
11	Brahïeem
11	buhs
11	daud§
11	Deewu
11	man
11	prett
11	úimts
11	tapehz
11	tuhk§toúchi
11	wiòòas
10	§tahweja
10	a§toòi
10	arrid§an
10	biju
10	Debbes
10	Durwis
10	eúúam
10	itt
10	laid
10	Me§ullams
10	Nammu
10	Nee#mijus
10	Semmes
10	Semmi
10	wiúúeem
9	atkaï
9	Banus
9	D§eedataji
9	darriht
9	dewe
9	diwideúmits
9	irraid
9	Jr
9	Íehniò§ch
9	Netinim
9	úawas
9	Semajus
9	taiúija
9	trihsúimts
9	Wahrdu
9	Wahrtis
9	wiòòam
9	Wirúneeks
9	Zettortni
9	zitti
8	Brahïi
8	Dahwida
8	doht
8	Es
8	eúmu
8	gahje
8	ikkatrs
8	Íehniòu
8	Lewitu
8	mans
8	peezdeúmits
8	puús
8	úawa
8	tawas
8	To
8	tohp
8	Wahrtim
8	weena
7	Bauúlibu
7	Deenas
7	Derribu
7	diwdeúmits
7	diwiúimts
7	diwkahrtigu
7	eezehle
7	Grahmatu
7	gribbetum
7	Jedajus
7	kur
7	mannim
7	mannis
7	Mehru
7	Nammam
7	peezi
7	Rohka^
7	Sakarijus
7	Saneballats
7	úeúchúimts
7	Úwehdeena^
7	Ta`
7	tai^
7	Teeúu
7	tew
7	Tobijas
7	Tomehr
7	Wahrdus
7	Wahrtu=Úargi
7	Weetahm
7	wehl
7	Wirúneeki
7	Zeetuma
6	A§abijus
6	apkahrt
6	Aug§tneekeem
6	Brahïu
6	d§irdeja
6	Elija§iba
6	Grahmatas
6	Je§uu#s
6	Kad
6	Íehniòam
6	KUNGA
6	KUNGU
6	Malkijus
6	Matanijus
6	Mehs
6	Meitas
6	Muhºa
6	nahze
6	Nakti^
6	paúchu
6	Peeminni
6	Pilsúahto^s
6	Pilsúahtu
6	Pree§teris
6	Pree§teºu
6	Rohkas
6	Rohku
6	úawa^
6	úawam
6	Úchee
6	Sebanijus
6	Úeewas
6	Serebijus
6	úeúchdeúmits
6	úuhtija
6	Tehweem
6	Tehwi
6	Tehwu
6	tewi
6	trihsdeúmits
6	wiúúa
5	§tarp
5	A§arijus
5	Aúúawa
5	atpakkaï
5	augúcham
5	augúchu
5	Babeles
5	Bauúlus
5	buhtu
5	d§emdinaja
5	Daïïas
5	Darba
5	Darbs
5	darrat
5	darrijúchi
5	Dehleem
5	gribbetu
5	jelle
5	juhúu
5	Ka
5	Kalpu
5	Labbibu
5	labbu
5	leelas
5	ïohti
5	Mae#§ejus
5	manna
5	Meitahm
5	muhúas
5	nahzu
5	neneeka
5	notikkahs
5	pa
5	Puúúe
5	rak§tihts
5	Úahnis
5	Sarrus
5	úawus
5	úcheem
5	úchodeen
5	úeptiòdeúmits
5	úeptiòi
5	úeptiòúimts
5	úwehtu
5	Tapehz
5	tawa^
5	taweem
5	Tobijaúa
5	UN
5	Wihnu
5	wiús
5	wiúúadu
5	zitteem
4	§taigaht
4	ahra
4	Amarijus
4	Ananijus
4	Anans
4	Arima
4	Atir§atus
4	atneúúe
4	Atúlehgas
4	Auúis
4	bahrohs
4	Benjamiòa
4	buht
4	d§ihwo
4	Deena
4	Deenu
4	dehï
4	diwideúmita^
4	eezehlis
4	eezehlu
4	eezelti
4	eh§t
