Vârdformu skaits:	3343
Vârdlietojumu skaits:	8697


207	Un
93	ne
91	un
89	ka`
88	Ka`
79	man
69	Kas
65	Lai
62	Tad
60	Kad
59	ar
59	es
58	Ar
58	to
53	irr
53	2
52	3
51	kas
46	no
45	Pee
44	Deewa
44	No
44	4
41	Tas
40	tu
39	Deews
39	par
39	Tu
37	pee
37	us
37	5
36	tew
35	Bet
35	Es
34	Man
33	mums
32	Ko
28	Par
28	6
27	Ak
27	jums
27	To
27	Us
26	mehs
25	kad
24	nahk
23	jau
23	Ne
23	ta
23	Tew
22	Kur
22	wiòòa
22	7
21	tee
20	ta`
19	labbas
19	mihïa
19	Nu
19	tam
19	tas
19	Tur
19	8
18	Jau
18	tohp
17	buhs
17	manna
17	muhúu
17	Tam
17	tur
17	wiúúas
16	gohdu
16	Wiúúas
16	9
15	darr
15	debbes
15	Jo
15	leetas
15	Red§
15	úawu
15	úirds
15	wiúúi
14	pehz
14	Ta
14	tad
13	aug§tas
13	eekúch
13	Gan
13	Jrr
13	nu
13	wehl
13	Wiòúch
13	wiúú
12	buhtu
12	d§eed
12	Eekúch
12	irraid
12	Jr
12	juhs
12	muhs
12	Paldees
12	úirdi^
12	Tahs
12	tohs
11	bes
11	eúúi
11	juhúu
11	Kamehr
11	ko
11	Labs
11	manni
11	preeku
11	úahk
11	wiòòas
11	Wiúú
11	wiúúeem
11	10
10	behrni
10	gohds
10	lai
10	Pehz
10	Úche^
10	Ta`
10	Tehws
10	ween
9	buht
9	Danzis
9	darbeem
9	Eija
9	gohdam
9	jel
9	labbu
9	mans
9	Mehs
9	mihïi
9	Mums
9	Pa
9	paleek
9	palleija
9	paúauls
9	preezigi
9	úew
9	Siòìe
9	tahs
9	Tee
9	tewim
9	tikkai
8	arr
8	arrid§an
8	Deewam
8	Kam
8	kur
8	lalla
8	Meld
8	mihligi
8	Nahk
8	Nahz
8	úawa^
8	§eed
8	Tohs
8	warram
8	wiòòu
8	Zits
7	Daud§
7	dohd
7	gohda
7	Gohds
7	jauki
7	jauna
7	la
7	labbi
7	mannim
7	mihïu
7	preekúch
7	Preekúch
7	preezatees
7	preezibas
7	úawas
7	úchi
7	Úchi
7	Úew
7	§iòìes
7	úirdi
7	Tehwa
7	Tra
7	wiúúu
7	wiúúur
7	Woi
7	zilweks
6	Bes
6	dabbas
6	danza
6	danzojam
6	darbs
6	daud§
6	deenas
6	drih§
6	d§eeúmiòas
6	d§ihwo
6	Eòìeïi
6	eúmu
6	gohda^
6	Gull
6	jo
6	Juhs
6	ka
6	klaht
6	Kungu
6	laimigi
6	lihd§
6	Mahmiòa
6	mai§es
6	mannu
6	mantu
6	naw
6	neúú
6	palihd§
6	prahtu
6	preeks
6	preekus
6	rohziòas
6	§eïï
6	§emmes
6	Siòìes
6	úkreen
6	úwehtas
6	úwehti
6	Tahds
6	Wehl
6	wiòòam
6	12
5	aplaimo
5	aplam
5	apmihïo
5	aztiòas
5	behrniòi
5	bija
5	dahwanas
5	dewis
5	dohts
5	Draugu
5	d§eedam
5	d§ihwes
5	d§ihwoht
5	gahda
5	gohdibu
5	gree§chahs
5	gribbahs
5	ja
5	jaunas
5	jaunu
5	Juhúu
5	kahda
5	kahdi
5	kahds
5	kïuht
5	kruhtim
5	labba
5	mahja^s
5	mahmiòa
5	mannas
5	ma§
5	mekleju
5	Mihïaka
5	muh§chigi
5	Noh§t
5	pilna
5	prahts
5	preekeem
5	preeki
5	preekúchu
5	preezigs
5	puííes
5	úawus
5	úcho
5	Úeewiòa
5	Seltenite
5	úirsniòas
5	úkaidri
5	§tahw
5	úwehtiba
5	úwehtibu
5	tahdu
5	Teem
5	tehws
5	tomehr
5	warr
5	weúúeli
5	wezzums
5	widdu^
5	woi
5	Zik
5	11
4	ak
4	alla§ch
4	apkahrt
4	atkal
4	awots
4	balta
4	behdaju
4	bij
4	biju
4	brangas
4	dahwana
4	darbus
4	debbeúi
4	deesgan
4	Deewu
4	draugs
4	d§emde
4	eet
4	eòìeïi
4	eúúam
4	gan
4	gribb
4	it
4	jauks
4	jauni
4	Ka
4	kahdu
4	Kah§u=namma^
4	kluúúam
4	kluúúu
4	krohga^
4	Kunga
4	laimu
4	lauki
4	Lihd§
4	Lihgawiòòas
