Vârdformu skaits:	5939
4	§poh§chu
4	§tarpan
4	§tippras
4	úuhti
4	§wätam
4	§wehti
4	tahda`
4	tahdas
4	tahï
4	taißnis
4	te
4	tees
4	thas
4	titzigo
4	truhxt
4	upperis
4	wackarohß
4	wadda
4	waddiet
4	wahrdus
4	waideneekeems
4	waideneex
4	waina
4	waix
4	wäßti
4	wä§ts
4	way
4	weenigu
4	wellt
4	wellte
4	wiòjas
4	wiòju
4	wi§úa`
4	wi§úenadu
4	wi§§i
4	17
4	19
3	ackmini
3	adama
3	aggre
3	aisleeds
3	aisleekt
3	aismirr§ti
3	ap
3	apdohmaht
3	apkaitenayu§chi
3	apry
3	ap§mey
3	arr
3	at§pied
3	at§taht
3	attghadatees
3	attkahp
3	attkahpt
3	attnahk§chana
3	attnäß
3	attpackaïï
3	att§tah§úi
3	att§tahti
3	aug
3	auk§chamczell§chanu
3	auku
3	awis
3	baggatu
3	baggatus
3	bähda`
3	bähdi
3	beßdeewiex
3	beßdeewigi
3	biyam
3	biyu§úi
3	brautze
3	brautzis
3	brieni§ke
3	brienums
3	buhdami
3	chri§tietz
3	chri§titeems
3	czeek
3	czeenige
3	czeetis
3	czehlehß
3	czerru
3	czillwäkam
3	czillwäx
3	czittahde
3	dähwähtz
3	dargu
3	darries
3	darrietz
3	darrita
3	dawaneems
3	debbe§úys
3	dewe
3	dews
3	dohmu
3	dohs
3	dohta
3	draud§ibei
3	draux
3	d§errt
3	dußmibas
3	dußmiex
3	dußmohß
3	du§úeht
3	du§úu
3	dwe§úele
3	eeghribbahs
3	eenaidneex
3	eepreezetais
3	eepreezetayam
3	eepreezetayu
3	ee§iemo
3	ee§tipprini
3	ell
3	engelo
3	engels
3	ghada
3	ghaddige
3	ghaidam
3	ghaidu
3	ghaya
3	ghlabboht
3	ghodiex
3	ghohdibu
3	ghräkoyis
3	ghräzeneeki
3	ghribbädami
3	ghribbädams
3	ghuddri
3	ghuddriba
3	ghuddribas
3	ghuddribu
3	ghulloht
3	gribbeya
3	ißlee§chanu
3	ja=mirr§t
3	jauneems
3	jaunus
3	jesv
3	juhre
3	juhres
3	kahrdena
3	kahrdena§chanas
3	kahrt
3	kahyas
3	kallpo§chanu
3	kallpoyam
3	kallpus
3	karraya
3	karr§ch
3	karr§tu
3	karumu
3	kattris
3	kohklehms
3	kohpa
3	krahßnais
3	krahßnas
3	krahßnus
3	kungheems
3	labbo
3	laikohs
3	laizigu
3	ïaunus
3	leeku
3	leezees
3	lehniex
3	leppniba
3	lickt
3	liexmi
3	lixta`
3	luhds
3	luhd§e
3	luhd§u
3	lyxmibu
3	mähru
3	mahzetayus
3	mahziyis
3	mai§e
3	maita
3	mälloht
3	mannam
3	manno
3	mas
3	ma§eems
3	ma§ga
3	meegu
3	meera
3	meerigu
3	mehlehms
3	mhes
3	mirr§chana
3	mohkus
3	muh§úai
3	muh§§u
3	myïam
3	myla§tibu
3	mylibas
3	myliex
3	myrrhes
3	nackti
3	nahkam
3	nahtzis
3	nahw
3	nammu
3	ne§úis
3	ney
3	nhelaime
3	nhelaimibai
3	nheno§eed§is
3	nickni
3	nodohtz
3	noghree§t
3	nokaut
3	nomahtz
3	nomirru§chi
3	nopellniyu§chi
3	no§egummus
3	no§egumu
3	noticka
3	notix
3	paczee§t
3	paddoms
3	paggaòeems
3	pagglabbo
3	palai§chahs
3	palai§chahß
3	pallai§chahß
3	païïautees
3	palliga
3	pamahza
3	panne§t
3	parrahdi
3	pa§úarghat
3	pa§úarghayis
3	pa§§cha
3	pa§tara
3	pattee§úa
3	patteikt
3	patteitzo
3	pattickt
3	paulus
3	pawählähtz
3	pedärr
3	pee=eedt
3	peedohdam
3	peed§imb§chana
3	peed§imb§chanu
3	peed§imbta
3	peed§imbts
3	peens
3	peepilldi
3	peeúaukt
3	peeúautz
3	peeúautzam
3	peewillt
3	pe§tiyis
3	pirms
3	pirrmahk
3	prahtus
3	preezateeß
3	preezibu
3	preeziex
3	pugki
3	pugkite
3	pullgohtz
3	radditayam
3	räd§am
3	rahdiet
3	ra§úa
3	red§ehs
3	red§e§úi
3	red§i
3	rohkahs
3	ruhktas
3	ruhp
3	runnas
3	úahneem
3	úaitehms
3	úalau§iyis
3	úamaita
3	úamaitahtz
3	úamaitati
3	úarrgaht
3	úattai§úiyis
3	úautz
3	úawahms
3	úayämm
3	§chäla§tibai
3	§chauru
3	§chehligais
3	§chehligas
3	§chinnieß
3	schy
3	úeewa
3	úehdeya
3	semmeh
3	§emmes
3	úenn
3	úirrdeems
3	úirrdy
3	skäpu
3	§lahweyeeta
3	släppkawam
3	släppkaws
3	slawu
3	§meeklu
3	úohdi
3	§pee§ch
3	§pehzigu
3	§piedeht
3	§poh§ch
3	§tah§ta
3	§tahwi
3	§taiga
3	§tarrpan
3	§trahda
3	stunda`
3	úuddrabs
3	úuhtietz
3	úuhtiyis
3	§wähtas
3	§wähti
3	§wähto
3	§wäti
3	§wätu
3	§weedru
3	§wehtiet
3	§wehtietz
3	swetz
3	taggadien
3	tahms
3	tahtz
3	tähweems
3	tähwigu
3	tanni
3	tawohß
3	thäwam
3	thäws
3	tow
3	tracko
3	trohxni
3	trummeems
3	turrehtees
3	turrenes
3	turreya
3	tuwaka
3	tyhras
3	udeni
3	udens
3	ugguni
3	uhdeni
3	usluhko
3	usmoh§teeta
3	usraugi
3	usturri
3	vn~
3	vslätz
3	wädd
3	wahrda`
3	wahrti
3	waida
3	waighu
3	walldi§chanu
3	wallkoht
3	warren
3	wayro
3	wedde
3	weena`
3	weenigam
3	wee§úis
3	weetu
3	wehï
3	weh§t
3	winya
3	wirß
3	wi§chkim
3	wi§§a
3	wi§§ahs
3	wi§úam
3	wi§§as
3	wi§§eems
3	1
3	20
2	abraham
2	ab§chälotees
2	ach
2	ackmina
2	ackminis
2	ähdam
2	ähdini
2	ahr§ts
2	ahwohtz
2	aisbilldetais
2	ai§kahrt
2	aismeeg
2	apallo§chanu
2	apdohmayu
2	apghada
2	apghaißmo
2	apghaißmoht
2	apgrutenata
2	apkaitenayis
2	apklaht
2	apriet
2	apúäds
2	ap§madeyis
2	ap§meeti
2	apu§tuïi
2	arridúan
2	arrieg
2	ä§§am
2	a§§ini
2	a§úinigu
2	a§úino
2	ä§úohtz
2	atkall
2	atnahze
2	atpe§ti
2	atpe§tiet
2	atpe§titu
2	atpirrzis
2	at§ieth
2	at§inna
2	attdarri
2	atteeß
2	attghadayees
2	attgrees
2	attgree§ees
2	attgree§tees
2	attjämm
2	attjauna
2	attjembt
2	attjemm
2	attmaxa
2	attmaxaht
2	attnä§úu
2	attne§úe
2	attpe§titi
2	attpe§ty
2	attradda
2	attraitnes
2	attrau
2	attrauy
2	attrohd
2	att§ie§tam
2	att§tahtz
2	att§tahy
2	attwehrt
2	attwerr
2	atzims
2	augh
2	au§truma
2	au§trums
2	autz
2	auxta
2	auxta`
2	auxtahs
2	auxtiba`
2	awohtz
2	baddu
2	bähda
2	bähdadams
2	bähdateeß
2	bähdayahß
2	bähdu
2	bährno
2	bailibas
2	bailibu
2	bailu
2	ballxnis
2	balxni
2	barroyis
2	baußlo
2	behdigo
2	behdigu
2	beßdeewigus
2	bethlehem
2	bie§tohs
2	biya
2	biya§chana
2	biya§chanas
2	biyu
2	biyu§chi
2	blehdibas
2	brahlis
2	braukt
2	brautz
2	brautzu
2	breeßmiba
2	breeßmiba`
2	breeßmibu
2	brehze
2	brienuma
2	brienumu
2	buh§chanas
2	cherubin
2	chri§tibu
2	chri§ts
2	czee§ch
2	czee§chanu
2	czee§chu
2	czeet
2	czeetu
2	czehle
2	czell
2	czell§úeeß
2	czerreyam
2	czerreyu
2	cziexte§chanu
2	czittad
2	czitteems
2	dabba
2	däbbä§úa=wall§tibas
2	däbbä§úes
2	däbbä§úu=wal§tibas
2	dabbuis
2	dahrga
2	dahwenaht
2	darr
2	darraita
2	darridams
2	darritu
2	darriyi
2	darryth
2	da§chkahrt
2	da§chu
2	dawani
2	dawanus
2	debbe§§es
2	debbe§úu
2	debbe§§u
2	ded§igu
2	deen
2	deewabiyatayus
2	deewibu
2	deewiex
2	deewi§ka
2	dehweht
2	dellde
2	dibbina`
2	dodh
2	dohdt
2	dohma§chanu
2	doh§úi
2	dohti
2	dohtu
2	dohtz
2	domayis
2	draud§ibai
2	draud§ings
2	drehbems
2	drehbes
2	droh§ch
2	droh§cha
2	droh§chibu
2	d§eedayis
2	d§eedenaht
2	d§eeßmeems
2	d§eeßmus
2	d§err§chanu
2	d§iewiex
2	d§iewo§chana`
2	d§iewoyo
2	d§iïïe
2	d§irrdehs
2	d§irrdeht
2	d§irrdini
2	d§iwo
2	duß
2	dußmo
2	du§úe§chana
2	du§úe§chanu
2	ee=eedt
2	ee=ghribbahs
2	eed§imbti
2	eeeúakums
2	eeghrimbt
2	eenaidneeka
2	eenaidneekam
2	eenaidu
2	eepreezeena
2	eepreezeenaht
2	eepreezeetayu
2	eepreezenaht
2	eeraddumu
2	eeraxtietz
2	eeúahkt
2	eeúahtzis
2	eeúakummu
2	ee§tipprena
2	eetäck
2	eewainota
2	eewedd
2	egyptero
2	eh§t
2	eita
2	elei§
2	emanuel
2	engeïam
2	engeli§cheems
2	engeïus
2	e§§i
2	ewangeliums
2	ey
2	eyoht
2	gabriels
2	gaidiet
2	ghadadams
2	ghada§chanu
2	ghadtz
2	ghaideeta
2	ghaidiet
2	ghaißma
2	ghai§úu
2	ghalla
2	ghanna
2	ghanns
2	gharra`
2	gha§pa§chas
2	ghattaws
2	ghattawus
2	ghau§úini
2	ghellbe§chana
2	ghiemis
2	ghlabba
2	ghlabbo§chanu
2	ghoda
2	ghodtz
2	ghohda`
2	ghohdaht
2	ghräkohs
2	ghräkohß
2	ghrees
2	ghree§ees
2	ghree§ehs
2	ghree§i
2	ghre§nibu
2	ghrezigu
2	ghribbaht
2	ghribbatu
2	ghruhd
2	ghullam
2	ghulli
2	ghulltu
2	girr
2	gräko
2	grees
2	gribbu
2	ick=kattris
2	ißallku§chus
2	ißbaideht
2	ißbail
2	ißbeedenaht
2	ißbehkt
2	ißdala
2	ißdelldeht
2	ißdohtees
2	ißdohteeß
2	ißd§iet
2	ißghaya
2	ißleyis
2	ißniex
2	i§opo
2	ißpoh§ty
2	ißräd§ähtz
2	i§rael
2	i§raels
2	ißtäck
2	jäcoba
2	jahni
2	jahnis
2	jähringji
2	jämm
2	jämu§chi
2	jauka
2	jaukeems
2	jauna
2	jaunas
2	jehmis
2	jem
2	jordan
2	jordanes
2	jo§eps
2	juda
2	juddi
2	juhri
2	juh§úeems
2	ju§t
2	kada
2	kadu
2	kahp§chanu
2	kahpyam
2	kahrdena§chanu
2	kahrdina
2	kahyeems
2	kails
2	kallnam
2	kallneems
2	kallni
2	kallpam
2	kallpoht
2	kallpoyeeta
2	kallps
2	kalpa
2	kamähr
2	kamehrt
2	kappa`
2	karrayams
2	karr§tuma`
2	kaººu
2	karryo
2	kauli
2	kauneyees
2	kauns
2	klahyahs
2	klau§úiet
2	klu§úa
2	klu§úena
2	koniòja
2	koniòjeems
2	koninyi
2	krähßlu
2	krahßni
2	krahßno
2	kraukïeems
2	krietam
2	kru§úu
2	krußta
2	labbahs
2	labbahß
2	labbaku
2	labbedarri§chanu
2	labbuma`
2	labbums
2	laika
2	laime
2	laimu
2	laipnis
2	lappas
2	läppo
2	laulibu
2	ïauneems
2	laupi§chanu
2	leelahms
2	leelai
2	leelam
2	leetams
2	leetus
2	leetzees
2	leezeetees
2	li
2	lickteeß
2	lied§e
2	liexmiba
2	liexmige
2	liexmodami
2	lix
2	lohpeems
2	luhk§chana
2	lyxmas
2	lyxmi
2	mahtey
2	mahzekïeems
2	mahzekïi
2	mahzies
2	mahzitees
2	mahziya
2	mai§es
2	mällus
2	mannahms
2	ma§ghaya
2	meckleya
2	meckleyeeta
2	meera`
2	meeß
2	mee§§u
2	mehra
2	miïi
2	mirr§t
2	mirrtu
2	mitteyahß
2	mohdriga
2	mohzietz
2	muh§chiga`
2	muh§chigai
2	muh§úams
2	muh§§eems
2	mu§chige
2	myïeems
2	myliba
2	myïotais
2	myïoyis
2	nabbad§ibu
2	nabbagai
2	nabbagas
2	nacktieß
2	nacktis
2	namma`
2	namms
2	naßta
2	nauda
2	nawei
2	nawes
2	neh
2	nes
2	neß
2	nheghau§úibu
2	nhelaimes
2	nhelaimibas
2	nheneekahd
2	nheno§eed§ibu
2	nhenoteek
2	nhepatteeß
