Vârdformu skaits:	4966
Vârdlietojumu skaits:	35595


2513	un
731	to
720	tas
700	es
624	no
537	kungs
515	tee
509	irr
509	teem
489	ta
429	us
400	ka
399	kas
369	ar
360	buhs
354	tu
340	bija
331	ne
283	wiòòu
281	pee
273	tahs
264	prett
229	wiòòa
227	úakka
226	tad
220	wiò§ch
213	ta`
198	par
191	kad
182	juhs
177	weenu
164	eúmu
164	ka`
161	zaur
160	tohs
150	eekúch
148	úawu
146	man
143	pahr
139	i§rae#ïa
137	bet
135	tew
133	ko
129	tewi
124	preekúch
117	jo
112	tawu
111	semmes
111	§tarp
108	kunga
106	wiòòas
105	jums
105	tam
105	weena
104	eúúi
104	pehz
103	zilweka
102	tapehz
95	ir
95	úazzija
93	behrns
92	tahm
89	weens
85	namma
85	tawas
80	taps
73	tadehï
68	widdu^
66	bij
65	juhúu
65	raugi
64	tewim
64	tur
63	úakki
62	deena^
62	lihd§
60	manni
60	wahrds
59	mannas
57	tohp
57	wiúúi
57	wiúúu
56	darriúchu
56	mannu
56	wiòòeem
55	wairs
53	apkahrt
53	ïaudim
53	ohlektis
53	úawas
53	sohbinu
51	notikke
50	itt
50	neds
48	rohku
48	semmi
48	wiòòo
47	dehï
47	pagaòeem
46	arrid§an
46	deewa
46	tawa
45	lai
44	úluddina
44	teeúcham
42	atkaï
42	kur
42	puúúes
42	tomehr
42	1
40	darra
40	manna
40	wiòòam
39	wiúúeem
38	ak
38	daud§
38	ïaudis
38	úajuttihs
38	tappe
38	wiúsapkahrt
37	azzim
37	nammu
37	wahrtim
37	weetas
36	diwideúmits
36	úawa
36	úaweem
36	úchihs
35	darrijs
35	nahk
35	nams
35	tik
35	weenas
35	wiúúas
34	gribbu
34	mehºoja
34	úawa^
34	wehl
33	behrneem
33	likúchu
33	red§
33	úawus
33	tai^
32	red§i
31	eúúat
31	i§rae&ïa
31	nu
31	plattums
31	tawus
30	puúúi
30	wahrdu
30	wahrtis
29	diwi
29	ïau§chu
29	preekúcha^
29	rohka^
29	runnajs
29	wahrtu
29	weetu
29	wiúúus
28	d§ihwohs
28	gahje
28	úchi
28	ugguni
28	wiúúahm
27	kalneem
27	rohkas
27	teeúu
27	wedde
26	egiptes
26	úuhdu=deeweem
26	uhdens
26	waigu
26	wirs
25	deews
25	tapt
24	appakúch
24	gaººums
24	jeb
24	negantibas
24	ohlekúchu
24	pagalmja
24	taweem
24	teeúas
23	deenas=widdus
23	ezekie#ls
23	mauzibu
23	red§eju
23	úajuttiúeet
23	úawahm
23	úwehtu
23	tai
23	tawa^
23	tawi
23	weddiúchu
22	leelu
22	nahze
22	semme^
22	weeta
21	biju
21	deenas
21	klaht
21	labbi
21	mehnes
21	nomirs
21	pilsúahta
21	preekúchu
21	rihta=puúúi
21	úchis
21	semme
21	widdu
20	juhºas
20	krittihs
20	mann
20	paúchu
20	rihta=puúúes
20	runna
20	úwehtas
20	zeïïu
19	aúúini
19	bahr§ibu
19	bes
19	d§ihwo
19	íehniòu
19	pa
19	úchee
19	seemeïa
19	§tahweja
19	ugguns
18	arri
18	babeles
18	dohúchu
18	eet
18	jeru§alemes
18	juhda
18	kahda
18	neka`
18	no§eegumu
18	pagaòu
18	peezas
18	rohbe§chas
18	úahnis
18	úirds
18	sohbins
18	tewis
18	tuhk§toúchas
18	uppes
17	awis
17	behrni
17	darriht
17	eemantoúchanu
17	ikweens
17	kam
17	íerubim
17	leelas
17	manna^
17	mannus
17	meitas
17	nahks
17	nammam
17	pree§teºeem
17	úcho
17	wiúúa
16	buhúchu
16	buhtu
16	draud§i
16	d§ihwoju
16	gars
16	iseet
16	jeru§alemi
16	juhúus
16	kambaºi
16	laupijumu
16	leetas
16	ïohti
16	poh§tu
16	rihk§tes
16	úwehta
16	trihs
16	waigs
16	weeta^
15	aúúins
15	eh§t
15	ìihmis
15	kurp
15	laid
15	mannim
15	mehºama
15	peezúimts
15	pretti
15	rihta
15	úazziju
15	ta`patt
15	tawahm
15	túchetreem
15	woj
15	zeïïa
15	3
14	behrnus
14	buht
14	deúmits
14	dwehúeles
14	gadda^
14	gohdiba
14	jepúchu
14	kamehr
14	mannahm
14	manno^s
14	mehri
14	pakkaï
14	peezdeúmits
14	úahnu
14	seemeïa=puúúi
14	widdus
13	daïïa
13	durwim
13	gaººuma^
13	juhúeem
13	kambaºeem
13	klauúa
13	laika^
13	mai§i
13	ne§t
13	ohlekts
13	ohtru
13	peez
13	rihk§ti
13	úapulzinaúchu
13	sihmi
13	úirdi
13	starpa^
13	uhdeni
13	wakkara=puúúei
13	zilwekus
13	4
12	biji
12	buhúi
12	darrijúchi
12	dewis
12	d§ihwoht
12	durwis
12	ees
12	gurneem
12	jaunu
12	kuººu
12	margahm
12	noh§t
12	nokauteem
12	pagaòi
12	pilsúahtu
12	rohka
12	úataiúiht
12	tapúi
12	tuwu
12	wainas
12	wihri
12	zeïïeem
12	15
11	azzis
11	barribu
11	darrihts
11	derribu
11	ehd
11	ehdamo=uppuri
11	gallu
11	galwahm
11	galwu
11	garru
11	gree§
11	isdeldeúchu
11	i§raeïa
11	kungam
11	likkumo^s
11	mahúas
11	manneem
11	negantibahm
11	neweens
11	nodohúchu
11	pagalmu
11	patt
11	pilsúahts
11	pulku
11	úeenu
11	úimts
11	skritteïi
11	sohbiòa
11	túchetri
11	uppureht
11	waigi
11	waldneekam
10	augïus
10	bahr§ibas
10	balúi
10	bohja^
10	darrija
10	darriju
10	dehlus
10	drehbes
10	drohúchi
10	dwehúele
10	ee=eet
10	eekúcheja
10	gabbals
10	kahdu
10	kahjahm
10	kuººeem
10	likkumus
10	lizzis
10	lohpus
10	mannis
10	margas
10	mehneúi^
10	meitahm
10	muh§chigi
10	mums
10	òemt
10	neneeka
10	pahrgalwigs
10	rihkus
10	taiúnibu
10	taws
10	wahrdus
10	wairak
10	wihrs
10	wiús
10	wiúúo^s
10	zeïúch
9	atgree§chahs
9	audekli
9	augúchu
9	auúim
9	darrijúi
9	ded§amo=uppuri
9	deena
9	dohd
9	doht
9	d§ihwu
9	eij
9	galdi
9	gann
9	gribbi
9	ikweenam
9	kalnu
9	kaunu
9	íebar
9	íehniòa
9	klauúajt
9	kohki
9	lauka^
9	leez
9	lohgi
9	òem
9	nokauti
9	notiks
9	padohmu
9	pagalma^
9	parahdiúchanas
9	paúchi
9	pirma^
9	plattumu
9	poh§ta^
9	preekúch=nammi
9	prezzineeki
9	pulka
9	red§ejs
9	úakkat
9	úeewas
9	úohdibas
9	úwehdeenas
9	tapúeet
9	taptu
9	tawa^s
9	wahrda
9	waj
9	warau#s
9	weena^
9	weetahm
9	zitteem
9	2
8	ahreja
8	apìehrbts
8	arrig
8	atpakkaï
8	atreepúchanu
8	azz
8	baddu
8	besdeewigu
8	bijis
8	darri
8	duúmibas
8	dwehúeli
8	egiptes=semme^
8	eïjes
8	eïji
8	gals
8	iskaiúiúchu
8	iskaiúiti
8	jaunibas
8	juhºa^
8	íehniò§ch
8	kohku
8	lauka
8	laulibas
8	leels
8	likke
8	mai§es
8	meeúa
8	mehra
8	mettiúchu
8	neús
8	neúúihs
8	ohtra
8	pats
8	peederr
8	pilsúahti
8	prezzejahs
8	prohti
8	rohbe§cha
8	runnaúchu
8	úagahnija
8	sarreem
8	úeenas
8	skritteïeem
8	spahrni
8	swehreem
8	swehri
8	úwehta^
8	tahïu
8	tapúchu
8	tawo^s
8	teeúa
8	teeúaúchu
8	tiru
8	tukúneúi^
8	wal§ti^s
8	warras=darbu
8	zitti
8	13
8	8
7	ahra
7	altari
7	ammoòa
7	ap§chehloúchohs
7	aug§tu
7	aug§tumu
7	bedre^
7	besdeewibas
7	besdeewiga
7	dabbuht
7	darbs
7	darbu
7	darrihs
7	debbes
7	dehlu
7	deúmita^
7	draud§e
7	drehbehm
7	d§enn
7	d§ert
7	d§innuúi
7	eekúcha
7	eekúcha^
7	eepas
7	eezelúchu
7	gabbalu
7	galdu
7	gaººumu
7	gohdibas
7	ikkatra
7	juhúahm
7	juhúas
7	ka^
7	kalni
7	kalpoht
7	kauleem
7	kauli
7	kauna
7	laiks
7	laupiht
7	leela
7	leetu
7	mehs
7	mutti
7	nahkt
7	negantibu
7	neììi
7	òehme
7	newaid
7	no§eeguma
7	no§eegums
7	padebbes
7	pahrkahpúchanas
7	parahdiúchana
7	pilsúahtam
7	plattuma^
7	praweeúcheem
7	praweets
7	red§'
7	úawo^s
7	úazzihs
7	úeptiòas
7	úeúchas
7	úew
7	úezzen
7	sirgeem
7	úohdiht
7	spahrneem
7	spahrnus
7	spoh§chums
7	stuhºeem
7	ta^
7	tai`
7	taiúnibas
7	tautas
7	tehwa
7	tirus
7	túchetrahm
7	tuhk§toúchahm
7	turreht
7	wairoúchu
7	wal§tim
7	wihru
7	wiúúa^s
7	zelúees
7	zik
7	ziltim
7	12
7	5
7	6
7	9
6	aiswe§teem
6	altaºa
6	aúúinis
6	atlikkuúchas
6	atlikkuúcheem
6	atòemúchu
6	aug§tumus
6	augumu
6	bahrgi
6	besdeewigajs
6	deena^s
6	deenas=widdum
6	deewu
6	deh§tihts
6	d§irdeju
6	durwju
6	eekahrúe
6	eeleija^
6	egiptes=semmi
6	gallam
6	grehko=uppuri
6	grib
6	gull
6	ikkatrs
6	irraid
6	is§teepúchu
6	istruhzinaúchanu
6	iswilks
6	jaukumu
6	juhúo
6	kahds
6	kailu
6	kambaºu
6	klauúi
6	klauúiht
6	kohkus
6	krittu
6	labbu
6	laupa
6	leel=kungeem
6	leetahm
6	lihd§i
6	mans
6	mantu
6	mehrs
6	muttes
6	ne=apgrai§iteem
6	netaiúnibas
6	nokautee
6	ohtra^
6	pahreet
6	pahrkahpuúchi
6	pakalneem
6	palma=kohki
6	paúcheem
6	pazehlu
6	peedau§iúchanu
6	peekta^
6	pilsúahteem
6	pree§teºu
6	rihk§te
6	rohbe§chu
6	rohkahm
6	runnaja
6	úajuttiúi
6	úakku
6	úarga
6	úazziht
6	úazzijs
6	úcheem
6	úeewahm
6	úeewu
6	úewim
6	úirdi^
6	úleekúòa
6	úluddinaúchana
6	úohdibu
6	§taiga
6	§tipru
6	úuhtiúchu
6	swehru
6	swehrus
6	tappis
6	tehwi
6	tehwu
6	tihkli
6	tirgo^s
6	túchetrdeúmits
6	turp
6	tuwaka
6	uggunim
6	uppuºus
6	warrehs
6	weeta^s
6	wehrúi
6	zehlahs
6	zilweks
6	zilweku
6	zitta
6	zittahm
6	zittas
6	17
6	18
6	22
6	7
5	aisweúchanas
5	akmiòa=kalnu
5	apgahna
5	apmett
5	aprihs
5	aúúinim
5	aúúura
5	atgree§eetees
5	awim
5	babeli
5	balús
5	bijuúi
5	bruòòahm
5	bruòòas
5	darba
5	darriti
5	deenahm
5	derribas
5	diwipadeúmita^
5	diwiúimts
5	drauguïeem
5	drebbehs
5	d§ihwi
5	d§iïïuma^
5	d§inne
5	duúmibu
5	eedenes
5	eed§ihwotaji
5	eed§ihwoti
5	eekúchpuúúes
5	eemantoht
5	egipti
5	ehdihs
5	ganneem
5	ganni
5	gogu
5	grahmatu
5	grehkeem
5	gribbat
