Vârdformu skaits:	2981
Vârdlietojumu skaits:	17229
	
	
1468	un
358	no
339	to
283	tee
268	irr
262	tas
253	ta
243	us
228	teem
203	tad
199	kas
158	ar
155	ne
148	bija
139	pee
134	tohs
126	lihd§
123	prett
120	ka
119	jo§uu#s
115	wiòòu
109	wiòòa
107	tahs
103	kungs
102	wiò§ch
101	preekúch
100	pehz
91	ko
90	jums
84	kad
83	juhs
83	kunga
79	eekúch
76	behrneem
76	úazzija
75	bet
74	i§rae#ïa
70	es
67	behrni
67	jo
65	bij
65	ka`
63	pilsúahti
63	zilts
61	tam
58	weens
58	weenu
57	jardaòas
57	wiòòas
56	rohbe§cha
56	semmi
56	wiúúu
54	mehs
54	ta`
54	wiòòo
53	juhúu
52	behrnu
51	wiúúi
51	zaur
50	par
47	íehniò§ch
46	buhs
44	ïaudis
42	úaimehm
41	manaúúus
40	deews
39	úchi
37	moh§us
37	nu
37	tu
36	mums
35	i§rae&ïa
35	tai
34	laid
34	pilsúahtu
34	preekúcha^
33	ittin
33	pahr
32	§teepjahs
32	semmes
31	§tarp
30	úcho
29	d§ihwoja
29	deewa
29	eet
29	tai^
29	wiòòeem
28	arrid§an
28	eúmu
28	juhda
28	widdu^
28	wiús
28	zeemi
27	deena^
27	dewe
26	ïaudim
26	preekúch=pilsúahti
26	puús
26	puúúes
26	tew
26	tur
25	dewis
25	gahje
25	íehniòu
25	tapehz
24	deenas
24	eúúat
24	itt
24	jo§uu#
24	preekúch=pilsúahtus
24	úawu
24	tohp
24	zehlahs
23	jo§uu&s
23	kawe
23	kungam
23	rihteem
23	úaweem
23	tahm
23	tappe
23	wiúúus
22	1
22	nahze
22	úawahm
22	úchis
22	teeúa
21	darrijs
21	ihpaúchumu
21	nahk
21	ruhbeòa
21	úchodeen
21	wihri
20	ihpaúchums
20	pahri
20	úchee
20	úchíir§tu
20	teekams
20	wiòòam
20	wiúúeem
19	gada
19	jerikus
19	lai
19	pilsúahta
19	zilti
18	darrija
18	dehla
18	kungu
18	runnaja
18	teeúu
18	wiúúas
17	ajas
17	dehls
17	eúúi
17	gals
17	juhúo
17	muhúu
17	pakkaï
17	pilsúahtus
17	weetas
17	wiòòpuús
17	wiúúa
16	diwi
16	kalps
16	puúúi
16	runnajs
16	wakkara
15	ahra
15	altari
15	augúchu
15	derribas
15	i§rae#ls
15	jah§epa
15	pawehlejis
15	pretti
15	rohka^
15	wahrdu
15	wihrus
15	ziltim
14	amoriteºu
14	atgree§ahs
14	eúúam
14	i§raeïa
14	jeb
14	kalneem
14	kur
14	moh§u
14	pawehlejs
14	pree§teºi
14	seemeïa
14	uppes
14	widdu
14	widdus
14	zeïïu
13	aju
13	apkahrt
13	aúmini
13	man
13	nomeúlota
13	raugi
13	úahnis
13	semme^
13	sohbiòa
13	uhdens
13	wahrds
12	arri
12	deewu
12	dohd
12	eeleijas
12	eemantojamu
12	gileadas
12	kaººoja
12	íehniòam
12	íehniòi
12	úchai
12	semme
12	weena
11	derribu
11	diwipadeúmits
11	ja
11	jardanu
11	juhúas
11	kam
11	labbi
11	neúúe
11	paleek
11	úazzidams
11	seemeli
11	tawa^
11	tomehr
10	d§irdeja
10	doht
10	jeriku
10	jo§uu#m
10	kalna
10	kalno^s
10	kïua
10	ïau§chu
10	likke
10	ïohti
10	muhúeem
10	neds
10	nunna
10	peederreja
10	peederrigas
10	pilsúahteem
10	pilsúahts
10	rohbe§chai
10	rohku
10	úazzidami
10	tehwa
10	tikkai
10	túchetr
10	wehl
9	6
9	bah§ana
9	darriht
9	daud§
9	deenai
9	dehlu
9	eebrons
9	eenaidneekeem
9	gree§chahs
9	ir
9	kalnu
9	kananiteºi
9	íehniòa
9	íehniòus
9	leelu
9	muhs
9	nahkuúchi
9	paúchai
9	pilsúahta^
9	úawa^
9	úchahs
9	úchohs
9	úeptiò
9	sihlus
9	turrenes
9	uhs
8	2
8	10
8	12
8	§tahweja
8	§tipri
8	d§ihwo
8	d§innahs
8	danna
8	deewam
8	draud§es
8	eewra&ima
8	egiptes=semmes
8	eite
8	i§rae#ïam
8	i§rae#lu
8	ihpaúchuma
8	juhºai
8	juhúeem
8	kahjahm
8	meúloúchanu
8	muhúo
8	pa
8	pawehleja
8	peederr
8	prohti
8	úcheem
8	úuhtija
8	taurehm
8	tikke
8	tukúneúi^
8	ugguni
8	wezz
8	wirúneeki
8	wiúúahm
8	zitteem
7	13
7	16
7	agri
7	ah§eºa
7	aisgahje
7	akmiòus
7	atkaï
7	atlikke
7	atlizzinaja
7	augúcham
7	deeweem
7	dwehúeles
7	eed§ihwotaji
7	eita
7	gahjuúchi
7	gilgala^
7	isdeldeja
7	isdeldetiòs
7	kahdu
7	kaººa=wihri
7	laika^
7	lehìeri^
7	lewiteem
7	mans
7	meeru
7	moh§um
7	òehme
7	no=eet
7	nogahje
7	palikke
7	paúcha^
7	pree§teºa
7	preekúcha
7	rihta^
7	rohbe§chas
7	úaded§inaja
7	úaules
7	úihmeaòa
7	teeúas
7	tehwi
7	tekk
7	tik
7	trihs
6	3
6	15
6	akans
6	allas
6	behrnus
6	benjamiòa
6	beteles
6	deúmits
6	dewiò
6	eelea§aºa
6	ermoòa
6	eúúim
6	gallam
6	jeru§alemes
6	jo§uus
6	juhºas
6	kahlebam
6	kalpoht
6	kanaa&na
6	íehniòeem
6	kungú
6	laiku
6	leels
6	lewitu
6	makedas
6	nahkt
6	namma^
6	notekk
6	peez
6	preekúch=pilsúahteem
6	pulks
6	rihta
6	rohbe§chu
6	úaule
6	úchíir§ta
6	úleppeni
6	starpa^
6	tawa
6	taweem
6	tawu
6	tehweem
6	tehwu
6	warr
6	wihreem
6	wiòòai
6	wiòòus
5	14
5	aizinaja
5	akmiòeem
5	apmettahs
5	atbildeja
5	atlikkuúcheem
5	atpakkaï
5	bauúlibas
5	d§el§es
5	d§ihwokïeem
5	darrijúchi
5	dehï
5	dehlam
5	drohúchu
5	duúúeúchanu
5	eenaka
5	eenakim
5	gaddus
5	i§rae&ls
5	ih§aúchaºa
5	isd§inne
5	isluhkoht
5	jebu§iteºi
5	jerikum
5	jewuòa
5	jo§uu&
5	kamehr
5	kananiteºus
5	kiriat=jearim
5	klaijumo^s
5	kluúúu
5	lahkiúa
5	laupijumu
5	leelai
5	lizzis
5	mann
5	mannim
5	meitu
5	nakti
5	namma
5	nammu
5	nawtaïa
5	neús
5	nodewe
5	nokaweja
5	nomirre
5	ohtra^
5	patt
5	prahtu
5	pree§teºeem
5	pree§teºu
5	rak§tihts
5	úapulzejahs
5	úawa
5	úawas
5	úchahm
5	úeewas
5	úeúch
5	úew
5	sioòa
5	úirds
5	sohbinu
5	tadehï
5	tai`
5	tautahm
5	tewim
5	túchetrdeúmits
5	uppei
5	uslehkúchanu
5	uszehle
5	wahrdus
5	wairs
5	wakkaru
5	wal§ts
5	weeta^
5	wihrs
5	wiòòi
5	wirúneekeem
5	wiúúa^
5	ziltis
4	8
4	9
4	17
4	23
4	§tahw
4	§wehrejs
4	§wehrejúchi
4	amoriteºi
4	appakúchu
4	arnoòa
4	atgree§chahs
4	atlaide
4	balkúnei
4	bijis
4	brahïeem
4	brahïu
4	brahïus
4	d§ihwoht
4	d§ihwu
4	darriúim
4	debbes
4	ded§ameem=uppuºeem
4	deenas=widdu
4	deenu
4	dehlus
4	dewu
4	draud§e
4	durwim
4	dwehúelehm
4	eeleiju
4	eemantoja
4	eemantojama
4	eewiteºi
4	egiptes
4	gawileúchanas
4	gribbat
4	gull
4	ihpaúchu
4	ikweenas
4	ilgi
4	ilgu
4	innoma
4	isd§ihs
4	isd§iht
4	isgahje
4	isúihkt
4	jardaòa
4	jarmutes
4	jaúchu
4	jelle
4	juhúa^s
4	kahda
4	kahlebs
4	kalnus
4	kalpi
4	kalpoúim
4	kapehz
4	kaut
4	klaijuma
4	klaijumu
4	kurp
4	kurrenes
4	leek
4	leelas
4	lehìeri
4	lohpeem
4	lohpus
4	malla^
4	manaúúum
4	mannu
4	mehºa=aukli
4	muhúas
4	nakti^
4	òehmuúchi
4	neweens
4	nokawe
4	notikkahs
4	oga
4	pabeiguúchi
4	pakkaï=d§inneji
4	paúlehpuúi
4	pawehleúchanu
4	peed§ihwojs
4	pirmak
4	puúúe
4	puúúe^
4	puúúei
4	raddeem
4	rakaba
4	rohbe§chahm
4	rohka^s
4	rohkas
4	úauúahm
4	úazzihs
4	úazziht
4	úchíir§ts
4	sebulaòa
4	úeewu
4	úeptita^
4	serus
4	úewim
4	úewis
4	siíema^
4	spehks
4	stiprinajees
4	ta^
4	tahïu
4	tanni^
4	taureja
4	taures
4	teeúcham
4	tehwus
4	trihspadeúmits
4	tuhk§toúcheem
4	tukúneúes
4	turrajs
4	turrejahs
4	uhdeni
4	uhsjehme
4	uhsòehme
4	uppuºeem
4	usjehme
4	wahrtis
4	waldija
4	warram
4	warren
4	ween
4	weetu
4	weh§tus
4	wezzajee
4	wihru
4	ziltu
3	7
3	18
3	20
3	21
3	22
3	24
3	32
3	34
3	§innaht
3	§taigaja
3	§teid§ahs
3	§wehreht
3	§wehreja
3	a§tarota^
3	aa&roòa
3	aa#roòa
3	adonizedeks
3	ajai
3	ak
3	akmiòi
3	ammoòa
3	amoriteºus
3	ap
3	ap§taigaja
3	apbruòòoti
3	apgrai§iti
3	apkawe
3	appakúch
3	appakúcha
3	aprakke
3	apúlehpuúchees
3	atgree§eetees
3	atlikkuúchas
3	atlikkuúchu
3	azoru
3	azzi^s
3	bah§anu
3	bahr§iba
3	bauúlibu
3	behd§e
3	bes
3	bet=ohrona
3	bih§tees
3	bih§teetees
3	bileamu
3	bohja^
3	brihdi
3	buhúchu
3	buhúim
3	buhtu
3	buhtum
3	d§ihwojat
3	d§immuúchi
3	daïïa^s
3	darbu
3	darra
3	darri
3	darrihs
3	darrijis
3	debira
3	debiru
3	deenahm
3	deenas=widdus
3	diwideúmits
3	dohúchu
3	draud§i
3	drehbes
3	dwaúcha
3	e§bona^
3	eebroòa
3	eelea§ars
3	eeleija
3	eeúeet
3	eetiteºi
3	eewra&imu
3	eezelti
3	egiptes=semme^
3	eglona
3	gan
3	gawileht
3	gelbeúchanas=pilsúahts
3	gelbeúchanas=pilsúahtus
3	gibeoòa
3	gibeons
3	gibeonu
3	gilgala
3	gilgalu
3	grahmata^
3	i§rae&lu
3	isdalliht
3	isdeldehts
3	iseijoht
3	isgahjuúchi
3	isúuhtija
3	iswedde
3	jepúchu
3	jeru§aleme
3	jo§uu~s
3	juhºu
3	juhúus
3	jumtu
3	ka^
3	kahdas
3	kahds
3	kahjas
3	kalnam
3	kalpojeet
3	kalpojúchi
3	kanaa#na
3	kananiteºeem
3	kananiteºu
3	kauúchanu
3	kedes
3	kiriat=arbu
3	klaht
3	kohkeem
3	kohpa^
3	kreiúo
3	kri§tus
3	kurpes
3	labbas
3	labbo
3	lahkiúam
3	leelus
3	leetahm
3	leetas
3	leezibu
3	leija^
3	lewja
3	libnu
3	likkuúi
3	lohga
3	ma§
3	mahti
3	mallas
3	mauka
3	mehles
3	mehli
3	mehnes
3	meitas
3	meraºa
3	mettahs
3	mittejahs
3	muh§cham
3	nahzeet
3	nams
3	neììi
3	òemmeet
3	neno§eed§igi
3	no§eeguúchees
3	noúauze
3	pa§tahweht
3	pa§tahweja
3	pahreet
3	paklauúiúchanas
3	palikt
3	parei§i
3	paúaules
3	peegahje
3	peepeúchi
3	peezi
3	pilsúahtam
3	pineas
3	pree§teris
3	rads
3	raugajt
3	red§eja
3	rohbe§cha^
3	runna
3	sabdus
3	úaimneekeem
3	úakka
3	úawus
3	úazzihts
3	úazzijs
3	schehla§tibu
3	úcheit
3	úchinni^
3	úchíehpu
3	úchíir§tam
3	úeptiòa^s
3	úeptiòkahrt
3	siíema
3	úitte
3	stah§ti
3	stiprais
3	stuhri
3	úudrabs
3	úudrabu
3	úwehtija
3	taps
3	tapuas
3	tautas
3	taws
3	telti
3	tewis
3	trihsdeúmits
3	trim
3	truhk§t
3	turrajtees
3	turreht
3	turren
3	turretees
3	uhdeni^
3	usòehme
3	usrahdihs
3	usrak§tiht
3	wahrda
3	wahrdeem
3	waigu
3	wakkaram
3	warreja
3	warri
3	wedde
3	weena^
3	weenrei§i
3	were§iteºi
3	wezzas
3	wezzus
3	wiltu
3	wirúneekus
3	wirwi
3	wiúúa^s
3	wiúúai
3	wiúúo^s
3	wiúúur
3	zaureet
3	zauri
3	zeïïa=barribu
3	zellees
3	zik
2	4
2	5
2	11
2	25
2	27
2	28
2	29
2	31
2	41
2	48
2	§inna
2	§innaja
2	§innamu
2	§innu
2	§tahwi
2	a§ekai
2	adumim
2	ahdama
2	ahlaka
