Vârdformu skaits:	4161
Vârdlietojumu skaits:	16710


1008	un
403	kad
282	ir
279	und
252	uz
235	nu
199	tu
195	jo
181	§acyja
178	na
172	bet
165	jezus
147	byja
144	ar
138	es
120	jums
115	ik§zan
115	tis
110	kas
103	winiu
101	winim
98	kotrys
97	ay§to
97	tod
92	ewang
90	gobol`a^
90	s
88	l`ayku
86	byus
80	kay
77	tiew
75	ne
72	diwa
69	winiam
66	por
66	win§z
65	e§§i
60	kotry
58	a§mu
58	ik§z
56	kungs
56	pi
55	mani
53	ju
51	ku
51	pa§acyja
48	liidz
47	winia
44	ap
43	tay
43	wy§§u
42	wins
41	mums
40	pidzymdynowa
38	jam
38	§ze
37	diws
37	maò
36	ti
35	byutu
35	jezu
35	tu`
34	ni
34	wini
33	§acyidams
33	tim
32	kotra
32	kotru
32	manis
32	§oku
32	§owim
31	matteu§za
31	way
30	atgoja
30	caur
30	§owu
30	tiewi
29	daudz
29	kunga
29	l`uka§za
29	§torp
29	tur
28	munu
27	jus
27	pati§z
26	ju`s
26	myu§u
26	pec
26	tiey
26	to
26	worda
25	jonia
25	ju`§§u
25	muna
25	ta`ws
24	e§§it
24	lauþu
24	sacyja
24	towa
24	wiers
24	êemes
23	cyl`waks
23	del
23	diwu
23	in
23	ta`wu
22	daba§§u
22	goja
22	pa
21	mocieklim
21	muns
20	jau
20	ta`wa
20	win
19	it
19	lauds
19	pa§aula
19	tad
19	wayrok
19	winius
18	atbildadams
18	ik
18	jeruzalem
18	kungu
18	l`ay
18	mes
18	winu
18	words
17	cyl`waka
17	da`l`s
17	diwi
17	ey
17	kojas
17	otkon
17	tos
17	wordu
17	wy§§as
16	laudim
16	mi§as
16	munas
16	nu`
16	po§zu
16	§iewis
16	tagad
16	towu
16	wy§§
16	wy§§a
15	atbildieja
15	dal`s
15	dinas
15	kur
15	nugoja
15	runowa
15	§iewi
15	§tojos
15	topa
15	wy§§i
14	aba
14	cyti
14	ka
14	kl`ot
14	ko
14	kotras
14	manim
14	marya
14	pret
14	to`wu
14	topec
13	arydzan
13	byut
13	debe§§is
13	mu`na
13	pa§auli
13	§acyidami
13	§irdies
13	§owas
13	tam
13	utra^
13	wajag
12	ãelis
12	da`ba§§u
12	de^we
12	gora
12	grybieja
12	igoja
12	ju`
12	liidzibu
12	mociekli
12	motie
12	po§za
12	pots
12	pyrmok
12	tiewim
12	towas
12	wy§§im
11	atgois
11	da`l`u
11	engiels
11	na`wa
11	pakal
11	sze
11	tik
11	top
11	tyuleò
11	wal§tibas
11	waycowa
10	aãú
10	diwidasmyta^
10	dwe§eli
10	galileas
10	gors
10	grakim
10	kotram
10	kotri
10	lel`u
10	pa§auls
10	piters
10	§acyis
10	§iewim
10	§oka
10	§owa
10	swa`tu
10	tyc
10	wina
10	wy§§us
9	amen
9	atit
9	aycynowa
9	breynowos
9	ãela
9	da`l`a
9	dina
9	diwam
9	imu
9	judu
9	kopec
9	kungam
9	l`ab
9	litas
9	mi§a
9	mi§tu
9	munus
9	myuþam
9	profetu
9	redêeja
9	§iedieja
9	so`wu
9	§tundie
9	swa`ta
9	swati
9	§zo
9	to`wa
9	to`was
9	tuma§z
9	wal§tiba
9	wel
9	winiay
9	wordus
8	cytus
8	dareyt
8	dowida
8	dud
8	izraela
8	jis
8	koley
8	kotrus
8	kurs
8	kurynies
8	l`ayka
8	l`obu
8	moãieklim
8	mozu
8	nawa
8	o
8	pa`ti§z
8	parak§tiits
8	pyrmaja^
8	redêe§it
8	ru`kas
8	§iwits
8	§owus
8	tom
8	tuk§zne§i
8	winias
8	wu§zkas
8	êemi
7	akminia
7	atroda
7	ayz
7	breydi
7	ãeli
7	chry§ta
7	chry§tus
7	dal`a
7	daryis
7	dinu
7	du`d
7	gay§me
7	gay§mi
7	gu`du
7	i§oka
7	joni
7	joòs
7	kotrym
7	mi§ta
7	mi§u
7	moãiekli
7	myrunim
7	myuþeygu
7	nabyus
7	nedz
7	net
7	paziey§t
7	pi§acyja
7	profets
7	§ie§zpacmyta^
7	§tundi
7	swata
7	taws
7	tiewis
7	toptu
7	tows
7	tu`s
7	tycu
7	wita
7	witas
7	witu
7	wyda
7	wyina
7	þeligs
6	a`d
6	a`tgoja
6	a`tit
6	atpakal
6	augli
6	baznieycas
6	bethleem
6	bol`§u
6	cyl`wakam
6	cyl`waku
6	cyta
6	cyts
6	dora
6	drebies
6	du`t
6	dzeyws
6	eyte
6	faryzeu§zym
6	go`ja
6	godu
6	gons
6	graku
6	grybu
6	herods
6	igois
6	iraudêeja
6	i§todiuma
6	iz
6	izgois
6	jos
6	ju`§§
6	kol`na
6	ku`ks
6	l`aykam
6	l`obay
6	l`obs
6	lel`a
6	lel`oks
6	maryas
6	maryu
6	mirs
6	miru
6	mo`ti
6	nakti
6	naway
6	nazareth
6	nu`tika
6	nu`tiks
6	pajeme
6	pa§acyis
6	pazyna
6	pidzimis
6	porjis
6	pretim
6	profetim
6	pryi§zka
6	radzadams
6	rukay
6	§acyits
6	§aucas
6	§owam
6	weyru
6	zam
6	êeme
6	zydu
6	zynom
5	a`tis
